node_idx,split,test_propensity,selected_testlike_val
2845,train,0.0034555437,False
2846,train,0.23326874,False
2847,train,0.004246073,False
2848,test,0.4401231,False
2849,train,0.50325197,True
2850,test,0.44099462,False
2851,test,0.4932948,False
2852,train,0.50443715,True
2853,train,0.3950966,False
2854,train,0.42635873,False
2855,train,0.0029025963,False
2856,test,0.9972855,False
2857,train,0.003052276,False
2858,test,0.5766288,False
2859,train,0.5865936,True
2860,train,0.40737826,False
2861,train,0.37129733,False
2862,train,0.48751047,False
2863,train,0.5305215,True
2864,train,0.48572662,False
2865,train,0.4562368,False
2866,train,0.43952647,False
2867,train,0.5623311,True
2868,train,0.0020634981,False
2869,test,0.37973234,False
2870,train,0.19197772,False
2871,test,0.36103293,False
2872,train,0.0035870154,False
2873,test,0.35750097,False
2874,test,0.45058405,False
2875,train,0.3311705,False
2876,train,0.55277854,True
2877,train,0.004046226,False
2878,train,0.41945404,False
2879,train,0.46181926,False
2880,train,0.42016682,False
2881,train,0.42617205,False
2882,train,0.5151548,True
2883,train,0.3952242,False
2884,train,0.3754679,False
2885,train,0.4977957,False
2886,train,0.003512952,False
2887,test,0.5617428,False
2888,train,0.5178011,True
2889,train,0.48942345,False
2890,train,0.0028907435,False
2891,train,0.003047233,False
2892,train,0.48533577,False
2893,train,0.39127186,False
2894,train,0.51773125,True
2895,train,0.0033531971,False
2896,train,0.0028273216,False
2897,train,0.30171448,False
2898,train,0.4556678,False
2899,train,0.0028655843,False
2900,train,0.40323234,False
2901,train,0.15528838,False
2902,train,0.3240736,False
2903,train,0.42000344,False
2904,train,0.5341239,True
2905,train,0.35154125,False
2906,train,0.35965198,False
2907,train,0.5319041,True
2908,train,0.2478994,False
2909,train,0.003471354,False
2910,test,0.99633104,False
2911,test,0.37792897,False
2912,train,0.32668313,False
2913,train,0.0029629178,False
2914,train,0.31285307,False
2915,train,0.50016946,True
2916,train,0.48776284,False
2917,train,0.0035441106,False
2918,train,0.39629033,False
2919,train,0.50456417,True
2920,train,0.5050293,True
2921,test,0.99725604,False
2922,test,0.49168798,False
2923,train,0.0026925346,False
2924,train,0.46552724,False
2925,train,0.46258944,False
2926,train,0.0034530943,False
2927,train,0.52571046,True
2928,test,0.6002683,False
2929,train,0.609586,True
2930,train,0.0023836247,False
2931,train,0.3362376,False
2932,train,0.41023037,False
2933,test,0.9968839,False
2934,train,0.3309391,False
2935,train,0.0034743194,False
2936,train,0.37711653,False
2937,train,0.47230327,False
2938,train,0.46994653,False
2939,train,0.30938905,False
2940,train,0.24424988,False
2941,train,0.233222,False
2942,train,0.0031546962,False
2943,train,0.3166021,False
2944,train,0.4983725,True
2945,train,0.5144283,True
2946,test,0.99710083,False
2947,train,0.49253458,False
2948,train,0.46939263,False
2949,train,0.0021766622,False
2950,train,0.002897781,False
2951,train,0.5241264,True
2952,train,0.38187963,False
2953,test,0.41008323,False
2954,train,0.3397153,False
2955,train,0.0036765954,False
2956,train,0.46213704,False
2957,train,0.50783,True
2958,test,0.34325677,False
2959,train,0.5070043,True
2960,train,0.4597717,False
2961,train,0.45207617,False
2962,train,0.3291978,False
2963,train,0.3899872,False
2964,train,0.4626535,False
2965,train,0.49883834,True
2966,train,0.35689363,False
2967,train,0.0029253263,False
2968,train,0.48885795,False
2969,train,0.003310718,False
2970,train,0.003008606,False
2971,train,0.28152892,False
2972,train,0.37108967,False
2973,train,0.3547911,False
2974,test,0.5074463,False
2975,test,0.99705845,False
2976,train,0.55244666,True
2977,test,0.51373774,False
2978,test,0.4183554,False
2979,train,0.58585185,True
2980,train,0.0032396638,False
2981,train,0.38361076,False
2982,train,0.0036717,False
2983,train,0.4099324,False
2984,train,0.5466467,True
2985,train,0.0033426217,False
2986,train,0.5177655,True
2987,train,0.00343019,False
2988,test,0.6266352,False
2989,train,0.4713389,False
2990,train,0.41539326,False
2991,train,0.34317067,False
2992,test,0.99675274,False
2993,train,0.40524718,False
2994,test,0.3609471,False
2995,train,0.59556365,True
2996,train,0.0033875874,False
2997,test,0.99528813,False
2998,train,0.23421036,False
2999,train,0.44147658,False
3000,train,0.0033989053,False
3001,train,0.0032807034,False
3002,train,0.45060557,False
3003,train,0.5230525,True
3004,train,0.49462047,False
3005,train,0.45901376,False
3006,test,0.330915,False
3007,train,0.0031914131,False
3008,test,0.34400588,False
3009,train,0.0031819518,False
3010,train,0.2809398,False
3011,train,0.42787045,False
3012,test,0.47574633,False
3013,train,0.54657406,True
3014,train,0.42794147,False
3015,train,0.34285086,False
3016,train,0.0036476522,False
3017,train,0.003749575,False
3018,train,0.004540089,False
3019,train,0.0032716023,False
3020,test,0.38521498,False
3021,train,0.37145346,False
3022,train,0.4623209,False
3023,train,0.44580233,False
3024,train,0.41892484,False
3025,train,0.0026163114,False
3026,train,0.38486847,False
3027,train,0.44064787,False
3028,test,0.37759364,False
3029,test,0.5092076,False
3030,test,0.46224394,False
3031,test,0.2595854,False
3032,test,0.395402,False
3033,train,0.55661356,True
3034,train,0.0035167357,False
3035,test,0.47138488,False
3036,train,0.42543665,False
3037,train,0.51816463,True
3038,test,0.3267788,False
3039,train,0.48108706,False
3040,test,0.99717814,False
3041,train,0.41083562,False
3042,train,0.2309549,False
3043,train,0.4613625,False
3044,train,0.48671916,False
3045,train,0.41181603,False
3046,train,0.4870621,False
3047,train,0.36441883,False
3048,test,0.54911506,False
3049,train,0.3808551,False
3050,train,0.0031657852,False
3051,train,0.42790484,False
3052,train,0.43045014,False
3053,train,0.4716788,False
3054,train,0.0029448704,False
3055,train,0.41808984,False
3056,test,0.4415744,False
3057,train,0.25833732,False
3058,train,0.0035858883,False
3059,train,0.420877,False
3060,train,0.41608638,False
3061,train,0.0026726148,False
3062,train,0.34168553,False
3063,train,0.4227993,False
3064,test,0.3856306,False
3065,train,0.0027888496,False
3066,test,0.99683243,False
3067,train,0.0033788842,False
3068,train,0.34738553,False
3069,train,0.3575911,False
3070,train,0.38519517,False
3071,train,0.6257007,True
3072,train,0.5566154,True
3073,train,0.24409726,False
3074,train,0.5463589,True
3075,train,0.374647,False
3076,train,0.30889738,False
3077,test,0.5772183,False
3078,train,0.32187435,False
3079,train,0.37291682,False
3080,train,0.312632,False
3081,train,0.63110894,True
3082,train,0.4391212,False
3083,train,0.0032992873,False
3084,test,0.55406135,False
3085,train,0.0034742109,False
3086,train,0.5248996,True
3087,train,0.6136445,True
3088,train,0.4133382,False
3089,train,0.34654158,False
3090,train,0.0031453269,False
3091,train,0.31963092,False
3092,test,0.40787208,False
3093,train,0.572624,True
3094,train,0.40251336,False
3095,train,0.46092656,False
3096,train,0.8005097,True
3097,test,0.3453273,False
3098,train,0.5396209,True
3099,train,0.47174916,False
3100,train,0.5362097,True
3101,train,0.0029293543,False
3102,train,0.003319691,False
3103,train,0.4744164,False
3104,train,0.45118845,False
3105,train,0.5066564,True
3106,train,0.47890976,False
3107,train,0.45190513,False
3108,train,0.40763378,False
3109,train,0.44107255,False
3110,train,0.48570904,False
3111,train,0.2758261,False
3112,train,0.002729073,False
3113,train,0.52473485,True
3114,train,0.38635325,False
3115,train,0.0040079155,False
3116,test,0.29046056,False
3117,train,0.2416327,False
3118,train,0.4514471,False
3119,train,0.0029866318,False
3120,test,0.3865372,False
3121,train,0.28423202,False
3122,train,0.0032390812,False
3123,train,0.003555959,False
3124,train,0.5166321,True
3125,test,0.38264307,False
3126,train,0.5485727,True
3127,train,0.4616815,False
3128,train,0.44579163,False
3129,train,0.37511912,False
3130,train,0.4145008,False
3131,train,0.5017087,True
3132,train,0.29422507,False
3133,train,0.42790776,False
3134,train,0.3873997,False
3135,train,0.4425446,False
3136,train,0.31913298,False
3137,train,0.35497433,False
3138,train,0.3709055,False
3139,train,0.0027920604,False
3140,train,0.0031716577,False
3141,train,0.529383,True
3142,train,0.5264537,True
3143,train,0.48029354,False
3144,train,0.5147587,True
3145,train,0.40147415,False
3146,train,0.0035649405,False
3147,test,0.4720873,False
3148,train,0.0031277554,False
3149,train,0.46893772,False
3150,train,0.4308568,False
3151,train,0.22051431,False
3152,train,0.003113846,False
3153,train,0.0029977502,False
3154,train,0.46787065,False
3155,train,0.48147333,False
3156,test,0.47952288,False
3157,test,0.46763447,False
3158,train,0.5191387,True
3159,train,0.3478571,False
3160,train,0.003204961,False
3161,train,0.46255165,False
3162,train,0.4961454,False
3163,train,0.51915,True
3164,train,0.48282635,False
3165,train,0.0031625081,False
3166,train,0.0036663027,False
3167,train,0.5076546,True
3168,train,0.43905652,False
3169,train,0.61149335,True
3170,train,0.27027404,False
3171,test,0.48848534,False
3172,train,0.43999502,False
3173,train,0.38306382,False
3174,test,0.41649437,False
3175,train,0.41403714,False
3176,train,0.0028835584,False
3177,train,0.0033301588,False
3178,test,0.2873963,False
3179,train,0.45515046,False
3180,train,0.4082854,False
3181,train,0.5473877,True
3182,train,0.4906536,False
3183,train,0.29887208,False
3184,train,0.49132523,False
3185,train,0.37760884,False
3186,train,0.003484534,False
3187,train,0.40609625,False
3188,test,0.5533299,False
3189,train,0.5137815,True
3190,train,0.0029321264,False
3191,train,0.4065293,False
3192,train,0.49473777,False
3193,train,0.53275883,True
3194,train,0.0036553796,False
3195,test,0.99761957,False
3196,train,0.20091715,False
3197,train,0.483332,False
3198,train,0.44360387,False
3199,test,0.50753736,False
3200,train,0.0035991368,False
3201,train,0.5864009,True
3202,train,0.29838872,False
3203,train,0.003558584,False
3204,train,0.49425045,False
3205,train,0.46175423,False
3206,train,0.42342952,False
3207,test,0.41827348,False
3208,train,0.0036511132,False
3209,train,0.45102188,False
3210,test,0.37031367,False
3211,train,0.49354145,False
3212,train,0.44474435,False
3213,train,0.27986097,False
3214,train,0.34865028,False
3215,train,0.0048881904,False
3216,test,0.5999313,False
3217,train,0.38101378,False
3218,train,0.46620145,False
3219,train,0.4999591,True
3220,test,0.4677648,False
3221,train,0.0023484456,False
3222,train,0.3367223,False
3223,train,0.5641191,True
3224,train,0.41921514,False
3225,train,0.41287372,False
3226,train,0.0030165405,False
3227,train,0.4754609,False
3228,train,0.46407196,False
3229,train,0.509176,True
3230,train,0.45324245,False
3231,train,0.5584309,True
3232,train,0.54848504,True
3233,train,0.51346475,True
3234,test,0.4874504,False
3235,test,0.20804986,False
3236,train,0.0029612007,False
3237,train,0.42768323,False
3238,train,0.42836002,False
3239,train,0.34140462,False
3240,train,0.38900483,False
3241,train,0.5604532,True
3242,train,0.43725058,False
3243,train,0.41470623,False
3244,train,0.0034120716,False
3245,train,0.44692776,False
3246,train,0.34770152,False
3247,train,0.0027309791,False
3248,train,0.56632274,True
3249,train,0.47129837,False
3250,train,0.3771819,False
3251,test,0.9971328,False
3252,train,0.0028263961,False
3253,train,0.35404176,False
3254,train,0.52105373,True
3255,train,0.32419756,False
3256,train,0.27815327,False
3257,train,0.34321442,False
3258,train,0.45799297,False
3259,train,0.471075,False
3260,train,0.3593672,False
3261,train,0.45816186,False
3262,train,0.49978247,True
3263,train,0.5016552,True
3264,test,0.37061486,False
3265,train,0.25981328,False
3266,train,0.5415808,True
3267,train,0.46304592,False
3268,train,0.5411374,True
3269,train,0.41922566,False
3270,train,0.51807237,True
3271,train,0.41492173,False
3272,train,0.18638933,False
3273,train,0.36607707,False
3274,test,0.38114747,False
3275,train,0.39144474,False
3276,train,0.0025815167,False
3277,test,0.34035146,False
3278,train,0.5995107,True
3279,test,0.44286242,False
3280,train,0.37317526,False
3281,train,0.448295,False
3282,test,0.38934818,False
3283,train,0.5451066,True
3284,train,0.54916394,True
3285,train,0.504611,True
3286,train,0.5172152,True
3287,test,0.9957843,False
3288,train,0.5019022,True
3289,train,0.54325676,True
3290,train,0.33062103,False
3291,train,0.4711095,False
3292,train,0.4405706,False
3293,train,0.39847675,False
3294,test,0.4518978,False
3295,train,0.41501087,False
3296,train,0.52530634,True
3297,train,0.00410051,False
3298,train,0.0026386098,False
3299,train,0.0033551014,False
3300,train,0.49692404,False
3301,test,0.4648287,False
3302,test,0.4558344,False
3303,train,0.35302365,False
3304,train,0.5647226,True
3305,test,0.21538022,False
3306,train,0.47963798,False
3307,test,0.9976739,False
3308,train,0.33872488,False
3309,train,0.21214862,False
3310,train,0.0031203066,False
3311,train,0.0034230642,False
3312,train,0.38753328,False
3313,train,0.002944368,False
3314,test,0.2762257,False
3315,train,0.34678853,False
3316,train,0.25373498,False
3317,train,0.6048808,True
3318,test,0.9967699,False
3319,train,0.46550202,False
3320,train,0.436377,False
3321,train,0.41059667,False
3322,test,0.5083462,False
3323,train,0.0031191271,False
3324,train,0.39449286,False
3325,train,0.50056666,True
3326,train,0.26473907,False
3327,train,0.3996126,False
3328,train,0.3062474,False
3329,test,0.43885356,False
3330,train,0.37358797,False
3331,train,0.49254128,False
3332,train,0.5563292,True
3333,train,0.50265735,True
3334,train,0.43408135,False
3335,train,0.0036461495,False
3336,train,0.34513453,False
3337,train,0.0038752945,False
3338,test,0.36481827,False
3339,train,0.3796206,False
3340,train,0.002819134,False
3341,train,0.37704632,False
3342,train,0.5845115,True
3343,test,0.4614122,False
3344,train,0.59080344,True
3345,train,0.4194783,False
3346,train,0.0035909545,False
3347,train,0.0032529638,False
3348,train,0.31963268,False
3349,train,0.33036593,False
3350,train,0.31921703,False
3351,test,0.30984694,False
3352,train,0.5521398,True
3353,train,0.0035864327,False
3354,train,0.4226999,False
3355,train,0.5934619,True
3356,test,0.46376935,False
3357,train,0.4685565,False
3358,test,0.558621,False
3359,test,0.9970213,False
3360,train,0.46211275,False
3361,train,0.36818826,False
3362,train,0.4678315,False
3363,train,0.42396113,False
3364,train,0.0030042848,False
3365,train,0.3946942,False
3366,train,0.31094703,False
3367,train,0.564462,True
3368,train,0.41009018,False
3369,train,0.0032456147,False
3370,train,0.51395637,True
3371,train,0.4358577,False
3372,test,0.5214033,False
3373,train,0.49698958,False
3374,train,0.36121768,False
3375,train,0.0037874253,False
3376,train,0.37555116,False
3377,test,0.6192975,False
3378,train,0.47510755,False
3379,test,0.54888207,False
3380,train,0.36432385,False
3381,test,0.49776396,False
3382,train,0.5209542,True
3383,test,0.44774842,False
3384,train,0.5696788,True
3385,train,0.4338155,False
3386,train,0.0031420344,False
3387,train,0.0027713587,False
3388,train,0.37301096,False
3389,test,0.47257644,False
3390,test,0.5338544,False
3391,test,0.44945282,False
3392,train,0.0037392953,False
3393,test,0.33377898,False
3394,test,0.42532003,False
3395,train,0.39506307,False
3396,train,0.46886936,False
3397,train,0.30734792,False
3398,train,0.37910262,False
3399,train,0.5517036,True
3400,train,0.3488947,False
3401,train,0.0034251614,False
3402,train,0.35957885,False
3403,train,0.003169908,False
3404,test,0.8399393,False
3405,train,0.29202008,False
3406,train,0.4177897,False
3407,test,0.43471524,False
3408,test,0.99613893,False
3409,test,0.9971894,False
3410,test,0.5021864,False
3411,train,0.3397592,False
3412,train,0.0027528445,False
3413,train,0.003305304,False
3414,train,0.0030933365,False
3415,train,0.44860747,False
3416,train,0.0030293148,False
3417,test,0.42075187,False
3418,train,0.5064968,True
3419,train,0.50458926,True
3420,train,0.37713346,False
3421,train,0.3270804,False
3422,train,0.0032226269,False
3423,test,0.49603394,False
3424,train,0.43462908,False
3425,train,0.47196138,False
3426,train,0.49730358,False
3427,train,0.580773,True
3428,train,0.4191224,False
3429,test,0.99707514,False
3430,train,0.5567619,True
3431,train,0.37057173,False
3432,test,0.31701136,False
3433,train,0.43299976,False
3434,test,0.5919524,False
3435,train,0.0031746211,False
3436,train,0.375423,False
3437,train,0.34079808,False
3438,train,0.47091782,False
3439,test,0.44261676,False
3440,test,0.35900608,False
3441,train,0.0034305973,False
3442,train,0.46611258,False
3443,test,0.50466716,False
3444,train,0.0033882465,False
3445,train,0.0038203676,False
3446,train,0.49993145,True
3447,train,0.21638481,False
3448,train,0.49287412,False
3449,train,0.0031043396,False
3450,train,0.47852537,False
3451,train,0.0036412324,False
3452,test,0.50303674,False
3453,train,0.56422234,True
3454,train,0.43609774,False
3455,train,0.0034243818,False
3456,train,0.40125006,False
3457,train,0.2841296,False
3458,train,0.4007565,False
3459,train,0.41937184,False
3460,train,0.0028985322,False
3461,train,0.4777987,False
3462,train,0.370169,False
3463,train,0.0027472388,False
3464,test,0.40748632,False
3465,train,0.5004362,True
3466,train,0.5198375,True
3467,train,0.0038193394,False
3468,test,0.99740136,False
3469,test,0.5015497,False
3470,train,0.003955252,False
3471,train,0.35312036,False
3472,train,0.0041704834,False
3473,train,0.2814372,False
3474,test,0.99695945,False
3475,train,0.5499246,True
3476,train,0.39061403,False
3477,train,0.27176568,False
3478,train,0.0033399656,False
3479,train,0.5614072,True
3480,train,0.5811659,True
3481,train,0.35915536,False
3482,train,0.3925525,False
3483,train,0.43169495,False
3484,train,0.4645994,False
3485,train,0.36915544,False
3486,train,0.33044705,False
3487,train,0.43399528,False
3488,train,0.0032731947,False
3489,test,0.97675806,False
3490,train,0.002580943,False
3491,train,0.592413,True
3492,train,0.0035328446,False
3493,test,0.9970841,False
3494,train,0.45978415,False
3495,train,0.003671213,False
3496,train,0.4936333,False
3497,test,0.41691,False
3498,train,0.44021246,False
3499,train,0.47848552,False
3500,train,0.3905333,False
3501,test,0.40368485,False
3502,train,0.003641101,False
3503,train,0.32727638,False
3504,train,0.003441508,False
3505,test,0.34560245,False
3506,test,0.9971304,False
3507,train,0.47237045,False
3508,train,0.3841348,False
3509,train,0.5307942,True
3510,train,0.0036299336,False
3511,train,0.51886934,True
3512,train,0.1962711,False
3513,train,0.49859783,True
3514,train,0.3709294,False
3515,train,0.5472717,True
3516,test,0.99719685,False
3517,train,0.44753847,False
3518,train,0.43248925,False
3519,train,0.37762406,False
3520,test,0.7773448,False
3521,test,0.49606392,False
3522,train,0.5189294,True
3523,train,0.39794528,False
3524,train,0.0025607704,False
3525,test,0.48606455,False
3526,train,0.34967884,False
3527,train,0.5105725,True
3528,train,0.34426507,False
3529,train,0.002835402,False
3530,train,0.0034271765,False
3531,test,0.9971764,False
3532,train,0.4059177,False
3533,train,0.0034902184,False
3534,test,0.64456356,False
3535,train,0.49452442,False
3536,train,0.28058285,False
3537,train,0.44592088,False
3538,train,0.40235963,False
3539,train,0.51325727,True
3540,train,0.4575998,False
3541,train,0.0035045366,False
3542,test,0.3920282,False
3543,train,0.48976055,False
3544,test,0.4439777,False
3545,train,0.23479877,False
3546,train,0.31775683,False
3547,test,0.34018588,False
3548,test,0.4869407,False
3549,train,0.51949966,True
3550,train,0.32553348,False
3551,train,0.0031513667,False
3552,test,0.34376776,False
3553,train,0.4417379,False
3554,train,0.38890138,False
3555,train,0.44147822,False
3556,train,0.5580428,True
3557,test,0.31665623,False
3558,train,0.48010918,False
3559,train,0.46534455,False
3560,train,0.50746876,True
3561,test,0.99706024,False
3562,train,0.52607185,True
3563,train,0.4967166,False
3564,test,0.47385362,False
3565,test,0.39234653,False
3566,train,0.42494556,False
3567,train,0.003236726,False
3568,train,0.48287025,False
3569,train,0.5207413,True
3570,train,0.0017914495,False
3571,train,0.003447109,False
3572,train,0.56024617,True
3573,test,0.4149532,False
3574,train,0.0038375384,False
3575,test,0.99721146,False
3576,train,0.30211017,False
3577,train,0.37618747,False
3578,train,0.25047252,False
3579,train,0.59965706,True
3580,train,0.5542847,True
3581,train,0.32443252,False
3582,test,0.9977955,False
3583,train,0.33124048,False
3584,train,0.5133784,True
3585,train,0.0035867908,False
3586,test,0.49959594,False
3587,train,0.49683148,False
3588,train,0.42671168,False
3589,train,0.25321397,False
3590,train,0.62310636,True
3591,train,0.46255326,False
3592,test,0.45715642,False
3593,train,0.4699439,False
3594,test,0.9974649,False
3595,test,0.41273373,False
3596,train,0.0039036588,False
3597,train,0.0032638726,False
3598,train,0.0031248524,False
3599,train,0.48391366,False
3600,test,0.43031618,False
3601,train,0.486029,False
3602,train,0.38346463,False
3603,train,0.0031161413,False
3604,train,0.42043275,False
3605,train,0.5396046,True
3606,train,0.49324426,False
3607,test,0.5782545,False
3608,train,0.42883816,False
3609,train,0.0034647414,False
3610,train,0.5148551,True
3611,train,0.0030268445,False
3612,train,0.49817246,True
3613,train,0.3947743,False
3614,train,0.29049444,False
3615,train,0.0034491806,False
3616,train,0.2293867,False
3617,train,0.42054284,False
3618,test,0.35224837,False
3619,train,0.003239258,False
3620,train,0.0031491767,False
3621,test,0.9971166,False
3622,train,0.32971177,False
3623,train,0.55306846,True
3624,test,0.39400905,False
3625,train,0.50410044,True
3626,train,0.34383377,False
3627,train,0.49813694,True
3628,train,0.41438696,False
3629,train,0.4028917,False
3630,train,0.47062373,False
3631,train,0.2032573,False
3632,train,0.0042139445,False
3633,train,0.0030876095,False
3634,train,0.37265864,False
3635,train,0.470948,False
3636,test,0.45347902,False
3637,train,0.42977273,False
3638,train,0.47904184,False
3639,test,0.6019433,False
3640,train,0.003451771,False
3641,train,0.52604085,True
3642,train,0.34980556,False
3643,train,0.39118534,False
3644,train,0.32534906,False
3645,test,0.5154818,False
3646,train,0.33570746,False
3647,test,0.5503802,False
3648,test,0.31070757,False
3649,test,0.40456954,False
3650,train,0.36670148,False
3651,test,0.6697001,False
3652,test,0.581373,False
3653,train,0.42051515,False
3654,train,0.28505108,False
3655,train,0.50601834,True
3656,train,0.53720844,True
3657,test,0.51763606,False
3658,train,0.4471226,False
3659,train,0.5546786,True
3660,train,0.53850085,True
3661,train,0.4893675,False
3662,train,0.45812356,False
3663,train,0.40585536,False
3664,train,0.4895946,False
3665,test,0.43145528,False
3666,train,0.0042472836,False
3667,train,0.4842999,False
3668,train,0.3356163,False
3669,train,0.0034283793,False
3670,train,0.43874505,False
3671,train,0.5492775,True
3672,train,0.42326668,False
3673,train,0.4784683,False
3674,train,0.5227217,True
3675,test,0.84198874,False
3676,train,0.56198657,True
3677,train,0.44084963,False
3678,train,0.49372983,False
3679,train,0.003401018,False
3680,train,0.4580358,False
3681,train,0.36665857,False
3682,train,0.53794235,True
3683,train,0.3747591,False
3684,train,0.0039377445,False
3685,train,0.34973428,False
3686,train,0.49311158,False
3687,train,0.42918646,False
3688,train,0.002632085,False
3689,train,0.38572487,False
3690,train,0.57209677,True
3691,train,0.34697214,False
3692,train,0.0032234697,False
3693,train,0.5658234,True
3694,train,0.41896766,False
3695,train,0.40556425,False
3696,test,0.5036648,False
3697,train,0.25130147,False
3698,train,0.0030611628,False
3699,train,0.50088525,True
3700,train,0.4836031,False
3701,train,0.003022013,False
3702,train,0.3931207,False
3703,train,0.57109624,True
3704,train,0.501562,True
3705,test,0.44469377,False
3706,train,0.00305646,False
3707,test,0.55173874,False
3708,train,0.0034313926,False
3709,train,0.30788517,False
3710,train,0.49052352,False
3711,train,0.425802,False
3712,train,0.5085664,True
3713,train,0.36105415,False
3714,train,0.45233276,False
3715,train,0.44920945,False
3716,train,0.0030103233,False
3717,train,0.5173845,True
3718,train,0.33863026,False
3719,train,0.4843316,False
3720,train,0.0033532458,False
3721,train,0.4827672,False
3722,train,0.5368448,True
3723,train,0.55858934,True
3724,train,0.53785145,True
3725,train,0.0030644475,False
3726,train,0.49769714,False
3727,train,0.3336853,False
3728,train,0.0037324657,False
3729,train,0.45679224,False
3730,test,0.27884957,False
3731,test,0.9965371,False
3732,train,0.30852813,False
3733,test,0.45375302,False
3734,train,0.21066867,False
3735,train,0.29438764,False
3736,train,0.34282842,False
3737,train,0.0038366418,False
3738,test,0.60613215,False
3739,train,0.0032353732,False
3740,test,0.5778534,False
3741,train,0.5010061,True
3742,train,0.0031617244,False
3743,test,0.9962655,False
3744,train,0.3695335,False
3745,train,0.3258493,False
3746,train,0.51616925,True
3747,train,0.4005123,False
3748,train,0.002808883,False
3749,train,0.5148717,True
3750,train,0.4265158,False
3751,train,0.2552905,False
3752,train,0.4610573,False
3753,train,0.43885532,False
3754,test,0.33393434,False
3755,train,0.4120017,False
3756,train,0.2940755,False
3757,test,0.52105045,False
3758,train,0.5128091,True
3759,test,0.33678082,False
3760,train,0.3994923,False
3761,train,0.4483161,False
3762,train,0.4583228,False
3763,train,0.003575955,False
3764,train,0.3614058,False
3765,train,0.44123572,False
3766,test,0.48088428,False
3767,test,0.47527304,False
3768,train,0.48054013,False
3769,train,0.47023726,False
3770,test,0.45571548,False
3771,test,0.45416558,False
3772,test,0.9966634,False
3773,train,0.414575,False
3774,train,0.3383437,False
3775,train,0.41525725,False
3776,train,0.5206748,True
3777,train,0.31014428,False
3778,train,0.0023908468,False
3779,train,0.0039243535,False
3780,train,0.004497088,False
3781,train,0.50481766,True
3782,train,0.5109805,True
3783,train,0.6009072,True
3784,test,0.44430393,False
3785,train,0.473111,False
3786,train,0.003359574,False
3787,test,0.40882465,False
3788,test,0.5154979,False
3789,train,0.3835237,False
3790,train,0.3877324,False
3791,train,0.37620077,False
3792,train,0.39256698,False
3793,train,0.37183687,False
3794,test,0.4948265,False
3795,train,0.0031360763,False
3796,train,0.46508008,False
3797,test,0.5694191,False
3798,train,0.3631638,False
3799,train,0.39464912,False
3800,train,0.33127806,False
3801,train,0.5030737,True
3802,test,0.37233236,False
3803,train,0.4342423,False
3804,train,0.3707614,False
3805,test,0.58279836,False
3806,test,0.5710348,False
3807,test,0.9970752,False
3808,train,0.34584486,False
3809,train,0.34564003,False
3810,train,0.3348854,False
3811,train,0.484106,False
3812,train,0.002427925,False
3813,train,0.47234756,False
3814,train,0.45315164,False
3815,train,0.0036196867,False
3816,test,0.53188246,False
3817,train,0.41257697,False
3818,test,0.4367457,False
3819,train,0.49921158,True
3820,train,0.23960125,False
3821,train,0.43233755,False
3822,train,0.48328736,False
3823,test,0.42839175,False
3824,train,0.0034886056,False
3825,train,0.48873046,False
3826,train,0.004157556,False
3827,train,0.46248654,False
3828,train,0.5194195,True
3829,train,0.0032521668,False
3830,train,0.5134769,True
3831,train,0.0033895788,False
3832,train,0.48924643,False
3833,train,0.0032321548,False
3834,train,0.49646825,False
3835,train,0.42454517,False
3836,train,0.37911856,False
3837,train,0.54525113,True
3838,test,0.42221352,False
3839,train,0.45088074,False
3840,train,0.53300154,True
3841,train,0.41275278,False
3842,train,0.0034813895,False
3843,train,0.36875513,False
3844,train,0.38034526,False
3845,train,0.45105743,False
3846,train,0.5387402,True
3847,train,0.5393154,True
3848,train,0.3836093,False
3849,train,0.44526342,False
3850,train,0.0031389846,False
3851,train,0.34422284,False
3852,test,0.37836683,False
3853,train,0.44984278,False
3854,test,0.54442537,False
3855,train,0.48016596,False
3856,train,0.40111023,False
3857,test,0.47327974,False
3858,test,0.43186402,False
3859,test,0.36093804,False
3860,train,0.46251732,False
3861,train,0.4191478,False
3862,train,0.0028606341,False
3863,train,0.0033500597,False
3864,train,0.0030832558,False
3865,train,0.3502088,False
3866,test,0.46400347,False
3867,train,0.0044312566,False
3868,train,0.343677,False
3869,test,0.36567444,False
3870,train,0.002355711,False
3871,train,0.003495205,False
3872,train,0.53027916,True
3873,train,0.48855743,False
3874,train,0.003197353,False
3875,train,0.4252176,False
3876,train,0.34022847,False
3877,train,0.4101315,False
3878,test,0.45792577,False
3879,train,0.45511687,False
3880,test,0.3391693,False
3881,train,0.31343436,False
3882,train,0.3481439,False
3883,train,0.27417234,False
3884,test,0.5043346,False
3885,train,0.4919599,False
3886,train,0.0028559617,False
3887,train,0.33576465,False
3888,train,0.42523053,False
3889,train,0.3145539,False
3890,test,0.9970753,False
3891,train,0.38081643,False
3892,test,0.9976199,False
3893,train,0.54240435,True
3894,train,0.470439,False
3895,test,0.4891808,False
3896,test,0.39673835,False
3897,test,0.455968,False
3898,train,0.54786325,True
3899,test,0.9971105,False
3900,train,0.0035013494,False
3901,train,0.38392407,False
3902,train,0.46745852,False
3903,test,0.51640713,False
3904,train,0.524332,True
3905,train,0.48804483,False
3906,train,0.3556051,False
3907,train,0.44226637,False
3908,test,0.4669035,False
3909,test,0.5519596,False
3910,train,0.38411668,False
