uid,prediction
u015753,"i000110,i000324,i000555,i000898,i000909,i000327,i000481,i001922,i000695,i001134"
u015767,"i000909,i000481,i000521,i000324,i000342,i000555,i001922,i001952,i000554,i001663"
u015773,"i000481,i000909,i000521,i000342,i001069,i001952,i001663,i000661,i000947,i000646"
u015774,"i000481,i000521,i001952,i000661,i001069,i000909,i001663,i000342,i000646,i001038"
u015775,"i000481,i000909,i001069,i001952,i000521,i001663,i000342,i000324,i000661,i000947"
u015780,"i001240,i000481,i000554,i001922,i001663,i000521,i000646,i001191,i001949,i000342"
u015781,"i001922,i000909,i000481,i001240,i000695,i000324,i000555,i000521,i000554,i000342"
u015782,"i000695,i001240,i001922,i001688,i000481,i000909,i001049,i000554,i000521,i001584"
u015793,"i001753,i000481,i000909,i001069,i001508,i001952,i000521,i001663,i001906,i000207"
u015794,"i000909,i000481,i000521,i000342,i001753,i001663,i000324,i001952,i001069,i000555"
u015799,"i001240,i000695,i001922,i000481,i001688,i000554,i000909,i001049,i001786,i001949"
u015803,"i000909,i000481,i000521,i000342,i001952,i000324,i001663,i000555,i000554,i000661"
u015805,"i000695,i001584,i001688,i000058,i001049,i001462,i001240,i001922,i000401,i001682"
u015809,"i001922,i001240,i000695,i000909,i000481,i001688,i001049,i000324,i000521,i001786"
u015810,"i001922,i001240,i000909,i000695,i001049,i000481,i000324,i001688,i001786,i000554"
u015812,"i000695,i001240,i001688,i001922,i001049,i001584,i000481,i000554,i000058,i000909"
u015820,"i001786,i000754,i001922,i001240,i001350,i000554,i001191,i001049,i000695,i001688"
u015823,"i001922,i001240,i002009,i001049,i000695,i001682,i001786,i001335,i001688,i000977"
u015826,"i000481,i001952,i000521,i001069,i000661,i000342,i000909,i000947,i001663,i001296"
u015829,"i000481,i001069,i000661,i001952,i001663,i000909,i000554,i000521,i000695,i001922"
u015834,"i000555,i000324,i000909,i000521,i000481,i000110,i000342,i000898,i001922,i000554"
u015839,"i001240,i001922,i000695,i001049,i001688,i000481,i000909,i001584,i000554,i000754"
u015840,"i000481,i001069,i001952,i001663,i000909,i000661,i000554,i000521,i000947,i001445"
u015861,"i000481,i001922,i000695,i001240,i000909,i001049,i000554,i000521,i001688,i000324"
u015864,"i000695,i001240,i001688,i001049,i001922,i001584,i000058,i001786,i000754,i002009"
u015872,"i002009,i001922,i001682,i000200,i001335,i001240,i001595,i001151,i001049,i001688"
u015876,"i001922,i001240,i000909,i000695,i001049,i000324,i000481,i001688,i000555,i001786"
u015887,"i000898,i000324,i000555,i000327,i000110,i000909,i001922,i000745,i000481,i000877"
u015889,"i001922,i001240,i001682,i001335,i002009,i000695,i001151,i001049,i000977,i000200"
u015892,"i001922,i001240,i002009,i001049,i001682,i000695,i001335,i001688,i001786,i001151"
u015904,"i001922,i000481,i000909,i001952,i000324,i001069,i000555,i000661,i001455,i001663"
u015907,"i000342,i000481,i000521,i000909,i001952,i000661,i001069,i001663,i000646,i001038"
u015908,"i000909,i000521,i000342,i000481,i000661,i000555,i001663,i000207,i000324,i001952"
u015910,"i000324,i000555,i000898,i000909,i000110,i000327,i001922,i000481,i001134,i000521"
u015915,"i000695,i001922,i001240,i001688,i001049,i000481,i001584,i000058,i000521,i000909"
u015934,"i000909,i000481,i000324,i000555,i001922,i000521,i000342,i000554,i001240,i001663"
u015944,"i000695,i001584,i001049,i001688,i000058,i001240,i000401,i001922,i001462,i001949"
u015945,"i000324,i000555,i000898,i000110,i000327,i000909,i001922,i000695,i000481,i001688"
u015953,"i000695,i001240,i001688,i000909,i001922,i001049,i000481,i000521,i001584,i000554"
u015960,"i000324,i000555,i000909,i000481,i000521,i000898,i000110,i000342,i000327,i001922"
u015967,"i001688,i000695,i001049,i001584,i001240,i000058,i001922,i000401,i001462,i001350"
u015968,"i000481,i001922,i000909,i000521,i001240,i000554,i000695,i000324,i000342,i001663"
u015975,"i000481,i001952,i000909,i001069,i000661,i000521,i000555,i000324,i000342,i001663"
u015978,"i000481,i000695,i001240,i001445,i000554,i001663,i001952,i001455,i000956,i001069"
u015988,"i000324,i000555,i001922,i000909,i000481,i000110,i000898,i000327,i000521,i001753"
u015991,"i000695,i000058,i001049,i001584,i001688,i001240,i001922,i001462,i000401,i000132"
u016000,"i000521,i000909,i000481,i000342,i000554,i000251,i001922,i001240,i001663,i000646"
u016010,"i000481,i000909,i001240,i000695,i001922,i000521,i001688,i000554,i001049,i001952"
u016018,"i000481,i000909,i001069,i001663,i001952,i000646,i000521,i001038,i000661,i001478"
u016021,"i000481,i000909,i000521,i001952,i001922,i001069,i000342,i000661,i000324,i000554"
u016031,"i000909,i000481,i001922,i000324,i000521,i000555,i000342,i001240,i001663,i000695"
u016033,"i001240,i001922,i000695,i001191,i001049,i000754,i001688,i000058,i001786,i002009"
u016036,"i001922,i000909,i000481,i001240,i000554,i000521,i000342,i000695,i000324,i000555"
u016041,"i000909,i000481,i000521,i000324,i000342,i001922,i000555,i001240,i000554,i001952"
u016042,"i001240,i000695,i001049,i001922,i001688,i001584,i000058,i000931,i001191,i000554"
u016043,"i001922,i001682,i002009,i000200,i001240,i000555,i000110,i001335,i000324,i002056"
u016044,"i001922,i000695,i001240,i001049,i001688,i000909,i001584,i000481,i000058,i000324"
u016045,"i000695,i001240,i001922,i001688,i001049,i001584,i000058,i001786,i000754,i000909"
u016049,"i001922,i001240,i000695,i000909,i001688,i000481,i001049,i000324,i000555,i000554"
u016057,"i000555,i000324,i000898,i000110,i000327,i000695,i001688,i001922,i000909,i000877"
u016065,"i001922,i001240,i000695,i001049,i000909,i001688,i000481,i001584,i002009,i000058"
u016069,"i000909,i000481,i001069,i000521,i001663,i001952,i000695,i000342,i000554,i001240"
u016073,"i001663,i000481,i001478,i001069,i001952,i000909,i000661,i000646,i000521,i001445"
u016078,"i000481,i001922,i001952,i001069,i000661,i000909,i001663,i000521,i001445,i000554"
u016082,"i001922,i001240,i000695,i001049,i001688,i002009,i001682,i001584,i001786,i001335"
u016088,"i000554,i001240,i001786,i001191,i000909,i001949,i000481,i001922,i001143,i000754"
u016090,"i000282,i001151,i001515,i000360,i001922,i001026,i001320,i002056,i001682,i000909"
u016092,"i000481,i000909,i000695,i001663,i001455,i001922,i001240,i001952,i001069,i000554"
u016098,"i001049,i000695,i001688,i001584,i001240,i001922,i000058,i001462,i000401,i001786"
u016102,"i000695,i001688,i001584,i001049,i000058,i001922,i001240,i001462,i000401,i000829"
u016110,"i000909,i000481,i000521,i001922,i000324,i000342,i001240,i000554,i001069,i000661"
u016113,"i002009,i001922,i001682,i001335,i000200,i001240,i001595,i000006,i002056,i001151"
u016121,"i001240,i001717,i000554,i001049,i001191,i001688,i000695,i000956,i001786,i000909"
u016137,"i000695,i001688,i001240,i001922,i001049,i001584,i000058,i000481,i000554,i000754"
u016142,"i001240,i001922,i000695,i001688,i000481,i001049,i000554,i001584,i000521,i000909"
u016146,"i000695,i001584,i000058,i001688,i001049,i001240,i001462,i000401,i001922,i000554"
u016147,"i000481,i000909,i000342,i000661,i000521,i001952,i001069,i001478,i001663,i001038"
u016160,"i000481,i000909,i001069,i001952,i000521,i001922,i001663,i000324,i000555,i000661"
u016161,"i001922,i001240,i000909,i000324,i000695,i000481,i000521,i001049,i001786,i000555"
u016168,"i001922,i000324,i000909,i000898,i000481,i000977,i000555,i000521,i001663,i000342"
u016170,"i001240,i001922,i000481,i000695,i000909,i000554,i000521,i001688,i000342,i000324"
u016172,"i000481,i001922,i000909,i000521,i000342,i000554,i000324,i000555,i001240,i001663"
u016173,"i000695,i001584,i000058,i001688,i001049,i001240,i001462,i000401,i001922,i000829"
u016176,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i000342,i001038"
u016182,"i000909,i000481,i001069,i001952,i001663,i000521,i001038,i000661,i000342,i001478"
u016187,"i000481,i001922,i001663,i001952,i000909,i001069,i000554,i001445,i000661,i000521"
u016188,"i001922,i001240,i001682,i002009,i001335,i001049,i000695,i000977,i001786,i001688"
u016197,"i000909,i001240,i000481,i000695,i001922,i000554,i001049,i000521,i000324,i001584"
u016204,"i001240,i000695,i001922,i001688,i001049,i000754,i001584,i000058,i001191,i000554"
u016205,"i000909,i000481,i000342,i000521,i000324,i000555,i001922,i001952,i001663,i000554"
u016206,"i001922,i000977,i000909,i001240,i002009,i001682,i000342,i000521,i000481,i001049"
u016208,"i000695,i001688,i001584,i001049,i000058,i001462,i001240,i000401,i001922,i000554"
u016211,"i001922,i001240,i002009,i001682,i001049,i000977,i001335,i000695,i001688,i000909"
u016212,"i000909,i000481,i000521,i001922,i000342,i000324,i000555,i000554,i001240,i001952"
u016219,"i000695,i001922,i001688,i001240,i001049,i000481,i001584,i000058,i000554,i000909"
u016224,"i001069,i000481,i000909,i000947,i001952,i001663,i000661,i000646,i000521,i001038"
u016228,"i001922,i001240,i000695,i000909,i000481,i001688,i001049,i000324,i000554,i000521"
u016229,"i001038,i000481,i001952,i001663,i001069,i000661,i000646,i000909,i001478,i001445"
u016235,"i001952,i000481,i001455,i000554,i000661,i001673,i001069,i001445,i001663,i000909"
u016237,"i001069,i000481,i001952,i000661,i001663,i000909,i000521,i001922,i000947,i001445"
u016241,"i001069,i000481,i001952,i000909,i000661,i000521,i000947,i000342,i001455,i001663"
u016243,"i000695,i001584,i000058,i001688,i001049,i001462,i001240,i001922,i000401,i000931"
u016246,"i001069,i000481,i001952,i000909,i000661,i000521,i000947,i001445,i001663,i001455"
u016252,"i001069,i000481,i001952,i001922,i000661,i000909,i001663,i001455,i000521,i001445"
u016255,"i001914,i001649,i001087,i001069,i000481,i000324,i000909,i001952,i000554,i000110"
u016256,"i001682,i001922,i001914,i002009,i001335,i001649,i001240,i001455,i000200,i001445"
u016262,"i001069,i000481,i000909,i001952,i000521,i001663,i000324,i000342,i000947,i000661"
u016273,"i000909,i001069,i000481,i001952,i000521,i000661,i000342,i000947,i000555,i000324"
u016277,"i001455,i001673,i001710,i001445,i000805,i000554,i001952,i001949,i000968,i001143"
u016278,"i001069,i000947,i000481,i001952,i000909,i000521,i001189,i001663,i000661,i000342"
u016279,"i000282,i001151,i001515,i000360,i001922,i001026,i001682,i001320,i002056,i001335"
u016280,"i001455,i001673,i001952,i000554,i001445,i001710,i000481,i001069,i000909,i001949"
u016281,"i000909,i000481,i001069,i001952,i000661,i001455,i000521,i000324,i001673,i001914"
u016285,"i001069,i000909,i000481,i001952,i000661,i001455,i001445,i000521,i000947,i001663"
u016289,"i000481,i001069,i000909,i001952,i001663,i000661,i000695,i000521,i001455,i000554"
u016300,"i001069,i000661,i001952,i000481,i000521,i001922,i000909,i001455,i000947,i000720"
u016303,"i001049,i000695,i001584,i001688,i000058,i001240,i000931,i001462,i000401,i001922"
u016308,"i000481,i001069,i001952,i000947,i001663,i000909,i001038,i000342,i000521,i000646"
u016309,"i000481,i001069,i001952,i000909,i001663,i000661,i001455,i001922,i000521,i000695"
u016310,"i000481,i001069,i001952,i001663,i000909,i000661,i001445,i001922,i000521,i000554"
u016318,"i000481,i001069,i000909,i001952,i001455,i001663,i000661,i000521,i001922,i000947"
u016320,"i001069,i000909,i000481,i001952,i000947,i001663,i000521,i000661,i001038,i000342"
u016323,"i000695,i000058,i001584,i001049,i001688,i001922,i001462,i000282,i001240,i002009"
u016327,"i001240,i001191,i000554,i001922,i000695,i001949,i001049,i000956,i000481,i001717"
u016330,"i001455,i001673,i001710,i001445,i001952,i001069,i000554,i000481,i001949,i001914"
u016334,"i000481,i001069,i000909,i001952,i001663,i000661,i000521,i000947,i000342,i001038"
u016336,"i000481,i001069,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000695"
u016337,"i001069,i000481,i000947,i001952,i000909,i000661,i001663,i000342,i001713,i000570"
u016357,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i001038,i000947,i000207"
u016360,"i000977,i001922,i001663,i000661,i000481,i001445,i000898,i000342,i000521,i000554"
u016362,"i001875,i000481,i001069,i000618,i000554,i001952,i000521,i001455,i000661,i001949"
u016364,"i000481,i001952,i001069,i001663,i000342,i000661,i000521,i000909,i000947,i001038"
u016369,"i000481,i001069,i001952,i000909,i001455,i000695,i000324,i000661,i001922,i001663"
u016370,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i000521,i001455,i000554"
u016377,"i000324,i000555,i000909,i000481,i000110,i001952,i001069,i000898,i000327,i001922"
u016381,"i000481,i001069,i000909,i001952,i001663,i000521,i000695,i000661,i000947,i000554"
u016384,"i000481,i001663,i001952,i001069,i000661,i000909,i000521,i001455,i001445,i001922"
u016385,"i000481,i001952,i001663,i001445,i001069,i000661,i000909,i001284,i001455,i001478"
u016387,"i001952,i001069,i000481,i001508,i001753,i001906,i000909,i000661,i001663,i001455"
u016388,"i001455,i000909,i001673,i001952,i001069,i001710,i001445,i000481,i000661,i000554"
u016393,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000947,i001455,i000342"
u016399,"i000695,i001584,i000058,i001049,i001688,i001462,i001240,i000401,i001922,i000842"
u016402,"i001069,i000481,i001952,i000909,i000661,i001663,i001922,i000521,i001455,i000947"
u016404,"i000481,i000661,i001952,i001069,i000342,i000909,i000521,i001663,i000947,i001038"
u016407,"i000481,i000909,i001069,i001663,i001952,i000342,i000521,i000661,i000646,i000947"
u016409,"i001952,i000481,i001069,i000661,i001663,i001046,i001445,i000909,i000646,i001038"
u016411,"i001069,i000481,i000909,i001952,i001478,i001445,i000661,i001663,i001038,i000947"
u016414,"i000481,i001455,i001952,i001922,i000909,i001445,i001069,i001673,i000661,i001663"
u016423,"i000481,i001069,i001952,i001663,i000909,i001478,i000661,i001038,i000646,i000947"
u016425,"i000481,i001069,i000909,i001952,i000661,i000521,i001663,i001038,i000947,i000342"
u016427,"i000324,i000898,i000555,i000327,i000110,i000481,i000877,i001134,i000909,i001922"
u016429,"i001069,i000481,i001952,i000646,i000909,i001663,i000947,i000661,i000554,i000931"
u016442,"i001069,i000481,i001952,i000909,i001663,i000661,i000695,i000947,i000521,i001455"
u016456,"i000481,i001069,i000909,i001952,i001663,i000695,i000661,i001455,i001240,i001445"
u016457,"i000695,i000058,i001049,i001584,i001688,i001462,i001240,i000401,i001922,i000829"
u016458,"i001069,i000481,i001952,i000909,i001922,i000661,i000324,i001455,i000947,i000521"
u016468,"i001069,i000481,i001952,i000909,i001922,i000661,i000555,i000324,i001455,i001663"
u016475,"i001069,i000481,i000909,i001952,i000554,i000947,i001663,i000521,i001455,i000661"
u016479,"i001922,i001335,i001682,i002009,i001595,i000200,i002056,i001801,i001113,i000282"
u016481,"i001069,i000931,i000947,i000909,i000481,i001952,i000554,i000652,i001455,i001877"
u016487,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i000521,i000342,i001922"
u016489,"i000324,i000110,i000555,i001151,i000898,i000282,i000909,i001922,i000327,i000481"
u016494,"i000909,i000481,i001069,i001952,i001455,i001922,i000661,i000324,i001673,i001663"
u016497,"i000481,i001069,i001952,i001663,i000909,i000661,i000695,i000554,i001445,i000521"
u016508,"i000481,i001455,i001952,i000909,i001673,i000695,i001069,i001710,i000661,i001445"
u016512,"i000481,i000909,i001952,i001069,i001663,i001455,i001922,i000521,i000661,i001914"
u016513,"i000832,i001455,i000720,i000554,i001069,i001445,i001143,i001949,i001710,i002048"
u016515,"i001914,i000481,i001952,i001069,i001087,i001038,i001649,i001673,i001663,i001455"
u016519,"i000481,i001455,i001069,i000909,i001952,i001922,i001663,i000695,i000554,i000661"
u016528,"i000481,i001952,i001069,i001922,i001455,i000661,i001663,i001445,i000909,i000554"
u016532,"i001069,i000554,i000481,i001455,i000909,i001952,i001445,i001753,i001663,i000301"
u016533,"i000481,i001069,i000909,i001952,i000521,i000661,i001663,i000555,i000324,i001455"
u016535,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i000342,i000931"
u016536,"i000481,i000646,i001069,i001952,i001663,i000909,i000661,i000554,i001445,i001038"
u016537,"i001069,i000481,i001952,i000909,i001663,i000661,i000947,i000521,i000646,i001038"
u016540,"i000481,i001914,i001069,i000909,i001663,i001952,i000661,i000554,i001240,i000695"
u016546,"i000481,i001455,i001952,i000909,i001069,i001922,i000661,i001673,i001445,i000324"
u016548,"i000481,i001069,i000909,i001952,i000695,i000661,i001455,i001922,i001663,i000324"
u016555,"i001069,i000481,i001952,i000909,i000661,i001663,i000521,i001922,i001038,i001455"
u016566,"i000481,i000909,i001069,i001663,i001952,i000661,i001478,i000521,i001455,i000207"
u016567,"i001069,i000481,i000909,i001952,i000661,i001663,i000947,i001455,i000521,i001922"
u016569,"i001922,i000695,i001682,i001049,i002009,i001240,i000058,i001335,i001688,i001584"
u016573,"i000481,i001952,i001949,i000661,i001663,i001038,i001455,i001445,i000554,i000909"
u016574,"i001069,i001952,i000481,i000909,i000661,i001455,i000324,i001922,i001673,i000555"
u016583,"i000324,i000110,i000555,i000909,i001069,i001952,i000481,i000898,i000877,i001914"
u016601,"i000481,i001952,i001069,i000909,i000661,i001663,i001038,i000521,i000646,i001455"
u016617,"i000481,i000909,i001069,i001952,i001922,i000521,i000324,i000661,i001663,i000555"
u016626,"i000481,i001069,i001952,i000661,i000909,i001922,i001663,i000521,i000342,i000947"
u016629,"i000554,i000481,i001455,i000909,i001143,i001949,i001069,i001673,i001445,i001952"
u016646,"i001952,i001455,i000481,i001069,i000909,i000661,i001673,i001710,i000554,i000720"
u016650,"i000282,i001682,i001515,i001151,i001922,i001335,i001026,i001320,i000360,i000200"
u016656,"i000481,i001069,i001952,i000661,i000909,i001455,i001445,i000521,i001038,i000720"
u016659,"i000481,i000909,i001069,i000521,i001952,i000342,i001663,i000661,i000947,i001038"
u016662,"i000251,i001069,i000909,i000931,i000481,i000554,i001445,i001240,i001663,i000220"
u016671,"i001069,i000481,i001952,i000909,i001663,i000947,i000158,i001038,i000661,i000646"
u016672,"i000481,i001069,i001952,i000909,i000521,i000661,i001663,i001038,i000324,i000947"
u016699,"i001455,i001673,i001710,i001445,i001952,i001069,i000554,i000805,i000661,i000909"
u016704,"i000481,i001069,i001952,i001663,i000909,i000661,i000554,i001445,i001240,i000695"
u016706,"i000909,i000481,i001069,i000521,i001952,i000342,i000661,i001663,i000324,i001038"
u016718,"i001069,i000481,i001952,i000909,i001663,i000661,i000947,i000521,i001455,i000554"
u016724,"i000481,i000909,i001069,i001952,i000695,i001663,i001455,i001922,i000661,i001240"
u016725,"i001069,i000481,i001952,i000661,i001663,i000909,i001922,i001455,i001445,i000947"
u016747,"i001069,i001753,i001508,i001906,i000481,i000301,i000909,i001663,i001952,i000525"
u016748,"i000481,i001663,i000909,i001455,i001952,i001069,i000695,i001445,i000554,i001240"
u016753,"i000481,i000909,i001952,i000521,i001069,i000661,i000324,i000555,i001663,i000342"
u016759,"i001455,i001673,i001710,i001445,i001952,i000805,i000554,i001682,i001069,i000481"
u016762,"i000481,i000909,i001952,i000521,i000661,i000342,i001069,i001038,i001663,i000554"
u016763,"i001069,i000481,i001952,i000909,i000661,i001922,i000324,i001663,i001455,i000521"
u016768,"i000555,i000324,i000898,i000110,i000909,i000327,i001151,i000481,i001134,i001922"
u016777,"i000481,i001069,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000554"
u016784,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000661,i000342,i000324"
u016789,"i000481,i001069,i001952,i001663,i000909,i000661,i000554,i000521,i001445,i000695"
u016792,"i001069,i000481,i000909,i001952,i001663,i000661,i000521,i001455,i000554,i000947"
u016793,"i001952,i001069,i000481,i001455,i000947,i000661,i000554,i000842,i001673,i000931"
u016794,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000554"
u016798,"i000909,i001069,i001952,i000481,i000661,i000947,i000342,i001455,i000521,i001673"
u016804,"i001445,i001069,i000909,i000481,i001952,i001663,i001455,i000695,i000661,i001049"
u016823,"i000661,i000481,i000909,i001949,i001952,i001445,i001455,i001069,i001663,i000554"
u016824,"i000829,i001922,i000695,i001584,i000282,i001682,i000360,i000058,i001462,i001049"
u016825,"i001922,i001335,i001682,i002009,i000200,i001595,i002056,i000282,i001113,i000006"
u016832,"i000481,i001069,i000909,i001952,i001663,i000661,i000521,i000342,i000947,i000646"
u016836,"i001069,i000481,i001952,i000909,i000661,i001663,i000521,i001455,i000947,i001445"
u016841,"i001952,i001069,i000481,i000661,i000947,i001663,i001267,i000521,i000646,i000342"
u016849,"i000481,i000909,i001663,i000661,i001952,i000521,i000554,i001069,i001445,i000207"
u016850,"i001069,i000909,i000481,i001914,i000947,i001663,i001952,i001649,i001087,i000521"
u016851,"i001922,i000481,i000324,i000555,i001952,i000909,i001455,i001069,i001151,i001682"
u016857,"i000481,i001069,i001952,i001046,i000909,i001663,i001038,i000646,i000661,i001478"
u016859,"i001455,i001710,i000554,i000481,i001673,i001445,i000324,i001952,i001143,i001922"
u016862,"i001069,i000481,i001952,i001663,i000909,i000661,i000947,i001445,i001914,i000342"
u016880,"i000481,i000909,i001069,i001952,i001663,i001038,i000661,i000521,i001478,i000342"
u016881,"i001952,i000481,i001069,i000661,i000909,i001455,i001663,i001445,i001478,i001710"
u016885,"i001455,i001673,i001710,i001445,i001952,i000554,i000805,i000481,i001069,i000661"
u016891,"i001952,i000909,i001455,i001445,i001673,i000481,i000661,i001069,i001710,i001663"
u016892,"i001455,i000324,i001952,i001069,i000481,i000555,i001710,i001673,i000909,i001445"
u016894,"i001069,i000481,i000909,i001952,i000661,i001663,i001455,i001922,i000521,i000324"
u016896,"i000481,i001069,i000909,i001952,i000695,i001663,i000661,i000521,i001455,i000947"
u016899,"i000481,i001069,i000909,i001952,i000661,i001663,i001455,i000947,i001922,i000521"
u016907,"i001069,i000481,i001952,i000909,i000661,i001922,i001455,i001663,i000324,i000695"
u016922,"i000481,i001952,i001069,i001922,i000661,i001455,i000909,i001663,i001445,i000695"
u016927,"i000481,i001663,i001069,i000695,i001952,i001240,i000909,i000661,i000554,i001922"
u016928,"i001069,i000481,i000909,i001952,i000521,i000661,i000947,i001663,i000324,i000342"
u016933,"i001069,i000481,i000909,i001663,i000661,i001952,i001445,i000521,i000947,i001914"
u016934,"i000481,i000909,i001069,i001952,i001663,i001038,i000207,i000661,i000521,i001478"
u016939,"i000481,i001952,i000521,i001069,i000661,i001663,i000909,i000646,i001038,i001455"
u016943,"i001455,i001673,i001445,i001710,i000554,i000898,i000695,i000481,i001922,i000324"
u016944,"i000481,i000909,i001069,i000695,i001952,i001663,i001240,i000521,i000554,i001049"
u016946,"i000481,i000909,i001069,i001952,i000661,i000207,i000324,i000521,i001663,i001455"
u016952,"i001922,i001682,i002009,i001335,i002056,i001801,i001595,i001151,i000695,i000282"
u016955,"i000695,i001049,i001584,i001688,i000058,i001462,i001240,i000401,i001922,i000842"
u016969,"i000481,i001069,i001753,i001952,i000521,i000661,i000909,i000563,i000342,i001663"
u016971,"i000555,i000324,i000909,i000481,i001952,i001069,i000898,i000327,i000110,i001151"
u016972,"i001069,i001753,i000301,i000909,i001952,i000481,i000947,i001508,i001455,i001673"
u016976,"i001069,i001713,i000909,i000947,i000301,i001952,i000481,i000931,i001663,i001906"
u016979,"i000909,i000481,i001069,i001663,i001952,i000521,i000342,i000661,i001478,i000947"
u016984,"i000481,i000158,i000909,i001952,i001069,i000521,i001663,i000661,i001455,i000342"
u016995,"i001069,i000481,i001952,i000909,i000661,i000521,i000324,i000947,i001663,i000555"
u016996,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i000947,i000554,i000342"
u016997,"i001069,i000481,i000909,i001952,i001663,i001046,i000521,i000661,i001445,i000342"
u017004,"i000481,i001952,i001038,i000661,i001663,i000646,i001002,i001069,i000909,i001455"
u017007,"i001069,i000481,i001952,i001922,i000909,i000661,i001663,i001455,i001914,i000554"
u017012,"i000909,i001069,i000481,i001952,i000661,i001663,i001445,i001455,i001046,i000521"
u017013,"i001455,i001673,i001710,i001445,i001952,i000554,i000805,i001949,i000968,i000481"
u017025,"i001753,i000481,i001069,i001455,i000909,i001952,i001673,i001906,i001710,i001508"
u017029,"i001069,i001952,i000481,i000661,i000947,i000521,i000909,i001663,i001455,i001038"
u017034,"i000481,i001069,i001952,i001663,i000909,i000661,i001922,i000521,i000342,i000554"
u017043,"i000324,i001455,i001673,i000909,i001952,i000555,i001710,i000481,i001069,i001445"
u017050,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000947,i000661,i000324"
u017053,"i000481,i001069,i001952,i000909,i001663,i000521,i000661,i001038,i000207,i000947"
u017065,"i001922,i001682,i002009,i000695,i001049,i001240,i001335,i001673,i001455,i001801"
u017070,"i001663,i001069,i000481,i001952,i000909,i000646,i000947,i000661,i001478,i000521"
u017076,"i001069,i000481,i001952,i000909,i000947,i001663,i000521,i000661,i001038,i000207"
u017079,"i000481,i001069,i001952,i000661,i000909,i001663,i000521,i001922,i000947,i000342"
u017097,"i001445,i000909,i001952,i000481,i001069,i001949,i001455,i001191,i000661,i000554"
u017105,"i001069,i000481,i001952,i000909,i001922,i000661,i001663,i001455,i000521,i000947"
u017106,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000554,i000342"
u017108,"i000481,i001069,i001952,i001663,i000909,i000521,i000661,i001922,i000342,i000554"
u017109,"i001069,i000554,i000931,i001455,i000909,i001952,i000481,i001673,i001445,i001508"
u017110,"i001069,i000481,i001952,i001922,i000661,i000909,i001663,i001455,i000695,i000521"
u017112,"i000909,i000481,i001069,i000554,i001952,i001663,i000521,i001143,i000342,i000661"
u017113,"i000481,i001952,i001455,i000909,i001922,i001069,i000695,i000661,i001445,i000554"
u017115,"i001240,i001922,i002009,i001682,i000695,i001049,i001335,i001191,i000554,i001786"
u017118,"i000481,i001069,i001952,i001663,i000909,i000661,i000521,i000554,i001922,i001445"
u017120,"i000481,i001952,i001069,i000661,i000521,i001663,i000909,i001038,i000646,i001455"
u017125,"i001069,i000909,i000481,i000947,i001952,i000661,i000521,i001663,i001455,i000342"
u017129,"i000481,i000909,i000324,i000555,i001069,i001952,i001151,i000521,i001922,i000282"
u017131,"i001069,i000909,i000481,i001952,i000324,i001922,i001455,i000555,i001673,i001151"
u017134,"i001069,i000947,i000481,i000909,i000555,i000521,i000324,i001663,i000661,i001952"
u017141,"i000481,i001922,i001663,i000554,i001455,i001952,i001069,i001240,i000661,i001445"
u017147,"i000481,i001455,i000909,i001952,i001922,i001069,i000661,i000324,i001673,i000555"
u017154,"i001069,i000481,i000909,i001952,i000661,i001663,i000947,i000521,i001455,i001922"
u017157,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000554"
u017163,"i001673,i001455,i001710,i001445,i001952,i001069,i000481,i000909,i000661,i000554"
u017174,"i000481,i000909,i001455,i000695,i001952,i001922,i001663,i001069,i001240,i000554"
u017186,"i001069,i000481,i000909,i001952,i001038,i001663,i001478,i000947,i000646,i000521"
u017190,"i000324,i000555,i000110,i000481,i000327,i001069,i001952,i000898,i000909,i000661"
u017195,"i001069,i000481,i001952,i000909,i000521,i001663,i000661,i000947,i000342,i000554"
u017204,"i001922,i000324,i001682,i001151,i001335,i002009,i000555,i000282,i000977,i000481"
u017205,"i000481,i000909,i001952,i001069,i001663,i000661,i001922,i000521,i000324,i000555"
u017207,"i001069,i000909,i001952,i000481,i000661,i001445,i001455,i001713,i001663,i001673"
u017216,"i000360,i000282,i001151,i001515,i000317,i001320,i001026,i001113,i001682,i001922"
u017217,"i001952,i000481,i001069,i001663,i000909,i000661,i000521,i001445,i001455,i000342"
u017229,"i000481,i001069,i000909,i000695,i001663,i001952,i001240,i001455,i000554,i001922"
u017231,"i000481,i001663,i001922,i000661,i001952,i000909,i000695,i001069,i000521,i001445"
u017234,"i001069,i000481,i001952,i000909,i001663,i000661,i001922,i001455,i001914,i001445"
