uid,prediction
u003698,"i000909,i000481,i001069,i001663,i000521,i001445,i001952,i000554,i000661,i001455"
u003699,"i001508,i001753,i001906,i000325,i000518,i001927,i000481,i001952,i001069,i001065"
u003701,"i000554,i001914,i001069,i000661,i000324,i000909,i001143,i001445,i000481,i001455"
u003703,"i001069,i000481,i000909,i001952,i000947,i000661,i000695,i001455,i000521,i001922"
u003706,"i000909,i000481,i001069,i000521,i001952,i001663,i000342,i000661,i001038,i000207"
u003709,"i001914,i001649,i001087,i000909,i000481,i001445,i001455,i001069,i001673,i001710"
u003710,"i001875,i000618,i001069,i000481,i000947,i001952,i001673,i001455,i000661,i001189"
u003719,"i001508,i001753,i001906,i000325,i000301,i001069,i001927,i000548,i000518,i001065"
u003727,"i001069,i000481,i001952,i001914,i001922,i000909,i001663,i001649,i000554,i000695"
u003730,"i000481,i000661,i000521,i001952,i000342,i001069,i001663,i000909,i000646,i000554"
u003742,"i001455,i001673,i001710,i001445,i001952,i001914,i000661,i000554,i000805,i000968"
u003757,"i000695,i001240,i000058,i001584,i001049,i001688,i001922,i000401,i001191,i000754"
u003762,"i001455,i000481,i001952,i001673,i000695,i000909,i001922,i001069,i000661,i001445"
u003764,"i000481,i001952,i001455,i000661,i001069,i001922,i000695,i001673,i000909,i001663"
u003767,"i001069,i000481,i000947,i000909,i001952,i000521,i000661,i000342,i001663,i001267"
u003768,"i001069,i000481,i001952,i000661,i000521,i000947,i000909,i001663,i000342,i001455"
u003769,"i001875,i001952,i000481,i001069,i000618,i000947,i000661,i001455,i001296,i001673"
u003770,"i001914,i001649,i001087,i001069,i000481,i001673,i000909,i001952,i001455,i001949"
u003780,"i001069,i000481,i001952,i000909,i001922,i000661,i000947,i000521,i000342,i000324"
u003781,"i000521,i000947,i000661,i000342,i000481,i001296,i001952,i000554,i001455,i000619"
u003782,"i001455,i001673,i001710,i001445,i001914,i000695,i000554,i000805,i000968,i001952"
u003787,"i000481,i001069,i001952,i000909,i001663,i000661,i000554,i001445,i001922,i000695"
u003788,"i001069,i000481,i001952,i001663,i000909,i000661,i000695,i001673,i000554,i001455"
u003793,"i000158,i001069,i000481,i001952,i000909,i000661,i000947,i001455,i001663,i000521"
u003794,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i000521,i001922,i000554"
u003800,"i000481,i000909,i001663,i001069,i001753,i001952,i001478,i000521,i001455,i001445"
u003801,"i000481,i001922,i001455,i001952,i001914,i000661,i001673,i001445,i001663,i001710"
u003802,"i001922,i000481,i001952,i001069,i000695,i001682,i000909,i000661,i001240,i001455"
u003807,"i001151,i000282,i001515,i001026,i000360,i001320,i001922,i002009,i000317,i001682"
u003812,"i001069,i000481,i001952,i001038,i000661,i000521,i000909,i001445,i001663,i000207"
u003814,"i001663,i000646,i001952,i000481,i001069,i000661,i000909,i001445,i000270,i001478"
u003821,"i000481,i001952,i001069,i000661,i001663,i000909,i000695,i001922,i001455,i001240"
u003823,"i000481,i000909,i001069,i001952,i001455,i000695,i001663,i000661,i000947,i000521"
u003830,"i000481,i001952,i001069,i000909,i000521,i000661,i001038,i001663,i000947,i000207"
u003839,"i000909,i001069,i000481,i001952,i001663,i001046,i000661,i000521,i001445,i000646"
u003841,"i001455,i001922,i000481,i001952,i000324,i000909,i001673,i001710,i000555,i000282"
u003847,"i001191,i000554,i001445,i001949,i001240,i000652,i001143,i000956,i000909,i001455"
u003851,"i001445,i000554,i001314,i000931,i000956,i001455,i000805,i001663,i001069,i000251"
u003856,"i000481,i001069,i000909,i001952,i000342,i000521,i000947,i000661,i001663,i000646"
u003863,"i001922,i000481,i001952,i000695,i000661,i001682,i001445,i002009,i001663,i001069"
u003864,"i000481,i001069,i001952,i001663,i000521,i000909,i000661,i000947,i000646,i000342"
u003873,"i000481,i001069,i001508,i000661,i001952,i001922,i001753,i000325,i000947,i001663"
u003881,"i001069,i000481,i001952,i000947,i000661,i000521,i000909,i001663,i000931,i000342"
u003883,"i001069,i000481,i000909,i001952,i001455,i000324,i000555,i000661,i000521,i000947"
u003887,"i000481,i001069,i001952,i000661,i001922,i001663,i000909,i000521,i001445,i001455"
u003888,"i001069,i001952,i000481,i001922,i000661,i000947,i000521,i001455,i001663,i000909"
u003896,"i000909,i001069,i000481,i001952,i000521,i000947,i000324,i000661,i000342,i000555"
u003897,"i001069,i000947,i000481,i000661,i000521,i001952,i000570,i000909,i001663,i001267"
u003900,"i000481,i001069,i000909,i001952,i000947,i001455,i000661,i001663,i000521,i000695"
u003902,"i001952,i001069,i000481,i000909,i001455,i000661,i001673,i001914,i000521,i001710"
u003904,"i001801,i001922,i002056,i001335,i002009,i001021,i001191,i001623,i001914,i001682"
u003912,"i000481,i001069,i000909,i001952,i000695,i000661,i001455,i001663,i000947,i000521"
u003913,"i001682,i001922,i001335,i001455,i001710,i001673,i002009,i001595,i000282,i001445"
u003917,"i000481,i001952,i001069,i000909,i000661,i000947,i001663,i000521,i001922,i001455"
u003918,"i001922,i002009,i001682,i001335,i001455,i001952,i000481,i001673,i001914,i001595"
u003924,"i000909,i000481,i001069,i001478,i001663,i000521,i001952,i000342,i001038,i000947"
u003928,"i000481,i001663,i001952,i001069,i000521,i000646,i000909,i000661,i001478,i000947"
u003937,"i000720,i001455,i001922,i001710,i000282,i001673,i001335,i000324,i001682,i000832"
u003944,"i000481,i001445,i001455,i000554,i001240,i001663,i000695,i000956,i001914,i001952"
u003947,"i000555,i001952,i000481,i001069,i000324,i000661,i000521,i000342,i000909,i001663"
u003952,"i001069,i000481,i001952,i000909,i001455,i000324,i000661,i001922,i000555,i000947"
u003957,"i000481,i001952,i001038,i001069,i000661,i001455,i001663,i000909,i001445,i001046"
u003958,"i001069,i000481,i000947,i000521,i000661,i001952,i001663,i000342,i000909,i000646"
u003959,"i001069,i000481,i000909,i001952,i000521,i000947,i000661,i000342,i001663,i000554"
u003966,"i001922,i000481,i000909,i001952,i000555,i001455,i000324,i000554,i001445,i001682"
u003971,"i001069,i000481,i001952,i000909,i000661,i000947,i001663,i001922,i000695,i000521"
u003989,"i001688,i000695,i001049,i001584,i001462,i000058,i000401,i001240,i001350,i001778"
u003991,"i000481,i001069,i001952,i001663,i000661,i000909,i001922,i001445,i000554,i001455"
u003995,"i000481,i001069,i001952,i000909,i000695,i001455,i001663,i000661,i001922,i001240"
u004004,"i001046,i001952,i000481,i000661,i002146,i000646,i001445,i001455,i001914,i001663"
u004006,"i001069,i000481,i001663,i001952,i001478,i000909,i000646,i001445,i000947,i000521"
u004012,"i001069,i000481,i000909,i001952,i000661,i000521,i000947,i000342,i001455,i000324"
u004014,"i001069,i000481,i000947,i001952,i001663,i000909,i000661,i000521,i001267,i000342"
u004031,"i000481,i001922,i001952,i001663,i000554,i000661,i001445,i000909,i001455,i000521"
u004033,"i001069,i001952,i000481,i000661,i001455,i000909,i000521,i000554,i000947,i001445"
u004037,"i001584,i000695,i001049,i000058,i000401,i001688,i001462,i001240,i001922,i000842"
u004038,"i001069,i000481,i000909,i001952,i000521,i000947,i000661,i000324,i000555,i001663"
u004040,"i001069,i000481,i001952,i000909,i001922,i001151,i000282,i000661,i000324,i000342"
u004042,"i001069,i000481,i001952,i000909,i000661,i001455,i000947,i001663,i000521,i000324"
u004044,"i001069,i000481,i001952,i001663,i000947,i000661,i000909,i001445,i000646,i000554"
u004049,"i000661,i001952,i000481,i001069,i001455,i000521,i000947,i000909,i001038,i001663"
u004052,"i000481,i000521,i000661,i000342,i000947,i000909,i001952,i001069,i001663,i000554"
u004055,"i001069,i000481,i000947,i001952,i000521,i000909,i000342,i000661,i000570,i001663"
u004058,"i001952,i000481,i000661,i000909,i000342,i000521,i002063,i001069,i001455,i000248"
u004060,"i001922,i000481,i001952,i000661,i000521,i000909,i001663,i000342,i001455,i001914"
u004067,"i000909,i000481,i001069,i000521,i001952,i000342,i000324,i000555,i000661,i001663"
u004069,"i000695,i001584,i001049,i000058,i001462,i001688,i000401,i001240,i000842,i001922"
u004070,"i000481,i000521,i001069,i001296,i001952,i000947,i000909,i000342,i001663,i000661"
u004071,"i000481,i001663,i001069,i001952,i000646,i001478,i001038,i000521,i000661,i000909"
u004078,"i000481,i001069,i001952,i000909,i000661,i001922,i001663,i000947,i001455,i000521"
u004084,"i000481,i001952,i001069,i001046,i000661,i000521,i000909,i000646,i001445,i001663"
u004100,"i001069,i000481,i001952,i000909,i000661,i001663,i000947,i000521,i000646,i000324"
u004110,"i001069,i000695,i000481,i001663,i001445,i000661,i000947,i001914,i001049,i000058"
u004114,"i000481,i001069,i000909,i001952,i001663,i000661,i000947,i000521,i000342,i000554"
u004120,"i000481,i001069,i001952,i000909,i001663,i000661,i000947,i001455,i000521,i000695"
u004127,"i000554,i001455,i001240,i000695,i001143,i001673,i001949,i000481,i001191,i001445"
u004128,"i001069,i000481,i001952,i000909,i001663,i000947,i000521,i000661,i000646,i001038"
u004130,"i001455,i001710,i001673,i001952,i001445,i000661,i000028,i001046,i000805,i001914"
u004131,"i001710,i001455,i001673,i001445,i001952,i000805,i000661,i001143,i000909,i000554"
u004137,"i000661,i000481,i001069,i001455,i001952,i000909,i000947,i000521,i001673,i001922"
u004142,"i001069,i000947,i000481,i000342,i000521,i001952,i000909,i000661,i001267,i001663"
u004144,"i000481,i000521,i000342,i001069,i000909,i001952,i001663,i000661,i001478,i000947"
u004149,"i000481,i001069,i001952,i001663,i000909,i001478,i000661,i001046,i000342,i001445"
u004150,"i001914,i001455,i001445,i000909,i000805,i001673,i001069,i001649,i001710,i000554"
u004152,"i001445,i001314,i001455,i000661,i000554,i001710,i001673,i001952,i001922,i000720"
u004153,"i000481,i000521,i001952,i000342,i000909,i001069,i001663,i000947,i000661,i001296"
u004157,"i000481,i001069,i001952,i000909,i000521,i000661,i001922,i000342,i000947,i001663"
u004158,"i000481,i001069,i000909,i001952,i000521,i001663,i000661,i000324,i000555,i001922"
u004167,"i000695,i001584,i000058,i001049,i001688,i001240,i001462,i000401,i001922,i000931"
u004170,"i001069,i000481,i001952,i000909,i000521,i000661,i000324,i000947,i000342,i000555"
u004183,"i000481,i000695,i001240,i000909,i001922,i001049,i001455,i001663,i000554,i001952"
u004186,"i001069,i000481,i001952,i000909,i001663,i000695,i000661,i001922,i000554,i000521"
u004187,"i000481,i001952,i001069,i000909,i000661,i000646,i001038,i001663,i001455,i001046"
u004188,"i001069,i000481,i000521,i000947,i001952,i000909,i000661,i001663,i000342,i000570"
u004194,"i001069,i000481,i000909,i001952,i000947,i000342,i000521,i001663,i000661,i000207"
u004195,"i000481,i000909,i000695,i001069,i001952,i001455,i001663,i001922,i000661,i001240"
u004196,"i000661,i001952,i000481,i000521,i000342,i001455,i001069,i000555,i000248,i000554"
u004197,"i000342,i000909,i000521,i000661,i000481,i001952,i001069,i001663,i000947,i000646"
u004199,"i000909,i000481,i001069,i001663,i000521,i001952,i000695,i000342,i001455,i000661"
u004202,"i001046,i000481,i001952,i001445,i001663,i000661,i000646,i000554,i001478,i001455"
u004204,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000342,i001478,i000661"
u004205,"i001069,i000481,i000909,i001952,i000947,i000661,i000521,i001455,i001663,i000324"
u004206,"i001069,i000481,i001952,i000909,i000661,i001663,i000521,i000324,i000646,i000947"
u004211,"i001069,i000481,i001952,i000909,i000661,i000521,i000324,i000555,i001663,i001455"
u004218,"i000327,i000555,i000110,i000481,i001914,i000324,i001952,i001922,i001649,i000360"
u004225,"i001069,i000481,i000947,i001952,i001663,i000521,i000661,i000909,i000646,i001445"
u004227,"i001069,i000554,i000947,i000909,i000481,i000931,i001143,i001952,i000521,i001455"
u004230,"i001688,i000695,i001049,i001584,i000058,i001462,i000401,i001240,i001350,i000646"
u004236,"i000481,i001069,i000909,i001952,i000521,i000324,i001663,i000947,i000342,i000661"
u004240,"i000481,i001069,i000909,i001952,i001663,i000947,i000661,i000521,i000646,i000554"
u004241,"i000481,i001455,i001952,i001673,i001069,i001922,i001445,i000661,i001710,i001914"
u004250,"i001069,i000481,i000909,i001952,i000947,i001663,i000661,i000521,i000554,i000342"
u004252,"i000481,i001952,i001922,i000661,i001663,i000695,i000554,i001240,i001455,i001445"
u004253,"i001069,i000481,i000909,i001952,i000521,i000947,i000661,i001663,i000342,i000554"
u004255,"i000481,i001069,i001952,i000661,i000909,i000521,i000947,i001663,i001922,i001455"
u004258,"i000481,i001069,i001952,i000909,i000521,i001663,i000661,i000947,i000342,i000207"
u004262,"i000481,i001069,i000909,i001952,i001663,i000695,i000521,i000661,i001455,i000554"
u004266,"i001952,i000481,i001069,i000661,i001663,i001455,i001038,i000909,i000947,i001046"
u004271,"i000646,i001069,i000481,i001952,i001663,i000909,i000661,i000521,i001445,i001038"
u004279,"i001952,i001069,i000481,i001663,i000661,i000947,i000521,i000909,i001455,i000554"
u004311,"i000931,i001922,i000554,i001069,i000058,i000695,i001455,i001240,i001952,i001682"
u004313,"i000481,i001952,i001069,i000909,i000661,i001663,i001445,i000646,i000521,i001478"
u004321,"i000481,i001069,i001952,i000909,i000661,i001455,i001663,i000947,i000521,i000554"
u004330,"i001952,i000481,i001069,i001455,i000661,i001673,i000554,i000909,i000947,i000521"
u004338,"i001922,i000481,i001952,i001069,i000695,i000909,i000661,i001240,i000554,i001663"
u004340,"i001663,i000646,i001952,i000481,i001069,i001875,i000947,i000909,i001478,i000521"
u004341,"i001455,i001445,i000481,i000554,i000661,i001952,i001673,i001038,i000909,i002146"
u004342,"i001240,i001922,i000695,i001049,i001584,i002009,i001688,i001191,i001335,i000554"
u004353,"i001069,i000481,i000909,i001952,i000521,i000342,i001663,i000947,i000324,i000554"
u004355,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i000947,i000661,i001478"
u004369,"i001069,i000481,i000909,i000521,i001952,i000947,i000661,i000554,i001914,i000342"
u004371,"i000481,i001069,i000909,i001952,i000695,i001663,i001455,i000661,i000324,i001445"
u004377,"i000695,i001584,i001049,i000058,i001688,i001462,i001240,i000401,i001922,i000842"
u004379,"i000481,i001069,i000909,i001952,i001663,i000521,i000947,i000695,i000661,i000342"
u004385,"i001875,i001455,i000618,i001952,i001069,i001673,i000481,i000931,i001949,i000554"
u004386,"i000481,i001952,i000909,i001663,i001038,i000661,i001069,i000521,i000646,i001478"
u004393,"i000481,i000521,i001069,i000909,i001952,i000342,i001663,i000661,i000947,i001038"
u004401,"i000481,i001663,i001478,i001952,i000909,i000695,i001445,i000661,i000554,i001038"
u004413,"i001069,i000481,i000909,i001952,i000521,i000342,i000947,i001663,i000661,i000324"
u004417,"i001069,i000481,i000909,i001952,i000521,i000342,i000947,i001663,i000661,i000324"
u004421,"i000481,i000521,i000909,i001922,i000342,i000977,i001663,i000554,i000661,i001952"
u004422,"i000342,i000481,i000661,i001952,i001663,i000521,i001069,i000909,i000646,i001478"
u004438,"i001069,i000481,i001952,i001663,i000909,i000661,i000521,i000554,i000342,i001445"
u004439,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000342,i000947,i000646"
u004444,"i000481,i001069,i000909,i001038,i001952,i000646,i002132,i001663,i000521,i001445"
u004451,"i000481,i001069,i000909,i001952,i000521,i001663,i000661,i000554,i000342,i001922"
u004452,"i001455,i001710,i001673,i001445,i001952,i000554,i000661,i000481,i001143,i001046"
u004456,"i000481,i001069,i001952,i000909,i001663,i000521,i000661,i000554,i000342,i000947"
u004459,"i000481,i001455,i000695,i001922,i001952,i000909,i001673,i001445,i001240,i001663"
u004466,"i000481,i000909,i001455,i000695,i001069,i001922,i001952,i001240,i001663,i000324"
u004467,"i001069,i000481,i000909,i001952,i000521,i000947,i000342,i001663,i000661,i000554"
u004473,"i001069,i001949,i001455,i001673,i000931,i001952,i001445,i000481,i000554,i000909"
u004474,"i000481,i001069,i001952,i000661,i001663,i001922,i001455,i000909,i000554,i001914"
u004477,"i000805,i001455,i001445,i001069,i001710,i001673,i000554,i001952,i000931,i000909"
u004483,"i000481,i001069,i000909,i000521,i001952,i000342,i000947,i001663,i000661,i000554"
u004484,"i000481,i001455,i000554,i001952,i000909,i001673,i001663,i001445,i000521,i000661"
u004487,"i000481,i001069,i000909,i001952,i000521,i000342,i001663,i000947,i000661,i000324"
u004494,"i000481,i001069,i001952,i000909,i001663,i000521,i000661,i000947,i000554,i000342"
u004496,"i001455,i001673,i001710,i001445,i000805,i001952,i000554,i000968,i001914,i001949"
u004511,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i001455,i000554,i001673"
u004513,"i000481,i000909,i001952,i001069,i000695,i001663,i000521,i001922,i000324,i001240"
u004515,"i001069,i000481,i000909,i001952,i000521,i000661,i000947,i001663,i000342,i000324"
u004519,"i000481,i001952,i001663,i000661,i000554,i001069,i000909,i001922,i000521,i001240"
u004522,"i000481,i001952,i001455,i000661,i001663,i001445,i001069,i000909,i001673,i000554"
u004531,"i000481,i001478,i000661,i001445,i001663,i000342,i000554,i001046,i000521,i001952"
u004540,"i000324,i000555,i000327,i000110,i000909,i000898,i001455,i000481,i001952,i001673"
u004541,"i000481,i001069,i001952,i000909,i001922,i001455,i000555,i000661,i000324,i000521"
u004545,"i000481,i001069,i001952,i000909,i000661,i000521,i000947,i001663,i001038,i000207"
u004546,"i001663,i000481,i001952,i001069,i001478,i000646,i000521,i000909,i000342,i001038"
u004547,"i000481,i001069,i000554,i001922,i001663,i001952,i000521,i000661,i000909,i001949"
u004553,"i001069,i000909,i000481,i000947,i001952,i000521,i001663,i000661,i000342,i001713"
u004558,"i000481,i001952,i001069,i001478,i000909,i001663,i001046,i000661,i001038,i000646"
u004565,"i000481,i001069,i000909,i001952,i000661,i001455,i000521,i001663,i000554,i000947"
u004567,"i000909,i000481,i001952,i001069,i000327,i001455,i000661,i001914,i000324,i001713"
u004569,"i001069,i000481,i000909,i001952,i001663,i000695,i000947,i000521,i000324,i001455"
u004570,"i001240,i001922,i002009,i001335,i000695,i001682,i000554,i001191,i001069,i000342"
u004571,"i000481,i000521,i001069,i001952,i000342,i000909,i000947,i000661,i001663,i001922"
u004581,"i000481,i000521,i001069,i000661,i001952,i000909,i001663,i000342,i000947,i000646"
u004582,"i001069,i000481,i001952,i000909,i000661,i000324,i001922,i000555,i001455,i001663"
u004585,"i001455,i001673,i001445,i001710,i001952,i000554,i001949,i000661,i000481,i001914"
u004593,"i001069,i000947,i000481,i001952,i001267,i001663,i000909,i000521,i000342,i000661"
u004594,"i001069,i000481,i000909,i001952,i000947,i000661,i000521,i001663,i001713,i000342"
u004598,"i000481,i000521,i000342,i001069,i001952,i000909,i001663,i000661,i000646,i001038"
u004599,"i001875,i000618,i001455,i001673,i000481,i001952,i001949,i001069,i000661,i000521"
u004605,"i000481,i001952,i000554,i001663,i001914,i001445,i001922,i000661,i001069,i001240"
u004608,"i001069,i001952,i000481,i001663,i000947,i000661,i001445,i000909,i000931,i001455"
u004616,"i001240,i001191,i001922,i000554,i000695,i000956,i001949,i000058,i001801,i001143"
u004621,"i000324,i000555,i000909,i000110,i000481,i000898,i000327,i001455,i000554,i001445"
u004623,"i001069,i000481,i001952,i000661,i000909,i001663,i000554,i000521,i000947,i001445"
u004625,"i001069,i000481,i000909,i000947,i001952,i000521,i001663,i000931,i001713,i000661"
u004627,"i000481,i001952,i001069,i000661,i001663,i001922,i001455,i000909,i000554,i001445"
u004629,"i001952,i001069,i000481,i000661,i001455,i001663,i001673,i000947,i000909,i001710"
u004649,"i001069,i000481,i000909,i001952,i000661,i000521,i001663,i000324,i000947,i000554"
u004657,"i001069,i000481,i000909,i001713,i000947,i001952,i000570,i001663,i000521,i000931"
u004660,"i000481,i000661,i000909,i001069,i001952,i000521,i001663,i000646,i000158,i000342"
u004673,"i001069,i000481,i001952,i000909,i000720,i000999,i000931,i001038,i000947,i001445"
u004677,"i000481,i001922,i001240,i001445,i001663,i001455,i001952,i000554,i000695,i000661"
u004680,"i000481,i001069,i001952,i000909,i001663,i000661,i001455,i001922,i000695,i001445"
u004681,"i000481,i001478,i001069,i000909,i001952,i001663,i001445,i001038,i001046,i000521"
u004684,"i001069,i000481,i000909,i001952,i000521,i000342,i000947,i001663,i000324,i000555"
u004685,"i001069,i000481,i001952,i000661,i001455,i000554,i001445,i000909,i000947,i001663"
u004687,"i000481,i001753,i000518,i001445,i001952,i001069,i001906,i001663,i000661,i000521"
u004696,"i001335,i001922,i001682,i000200,i002009,i001914,i000282,i001595,i001087,i002056"
u004698,"i000481,i000909,i001952,i000521,i001069,i000661,i000342,i001663,i000207,i001038"
u004708,"i000481,i001069,i001952,i000909,i000554,i000521,i001663,i000661,i001949,i000342"
u004711,"i000481,i001069,i000909,i001952,i000521,i000342,i000947,i001663,i000661,i000324"
u004713,"i000342,i000521,i000481,i000661,i001922,i000646,i001663,i000977,i001217,i001069"
u004716,"i001914,i001069,i001649,i001087,i000481,i000999,i000909,i001952,i001455,i001673"
u004717,"i000481,i001069,i000909,i000521,i001952,i001663,i000342,i000947,i000661,i000646"
u004725,"i000481,i000661,i001952,i000342,i001663,i000521,i001069,i000909,i000947,i000646"
u004727,"i001069,i000947,i000931,i000909,i000481,i000251,i001663,i001267,i001952,i000652"
u004730,"i000481,i001069,i001952,i000909,i000661,i001046,i000521,i001663,i000646,i001455"
u004736,"i001069,i000481,i001952,i000909,i000947,i000661,i000521,i001663,i000342,i000324"
u004740,"i001069,i000481,i000695,i000909,i001952,i001455,i001922,i000661,i000947,i001673"
u004742,"i001069,i000481,i001952,i000909,i000661,i000947,i000521,i001455,i001663,i001922"
u004745,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000646,i000661,i000342"
u004750,"i000481,i000521,i000909,i001952,i001069,i000342,i000661,i000207,i001663,i000947"
u004752,"i000695,i001584,i000058,i001049,i001688,i001462,i001240,i000401,i001922,i000842"
u004754,"i000481,i001069,i000909,i001952,i001663,i000661,i001455,i000521,i000947,i000342"
u004759,"i001445,i001478,i001455,i001046,i000481,i001952,i000805,i000554,i001710,i001663"
u004765,"i000282,i001151,i001515,i000360,i001069,i001922,i000481,i001335,i001682,i001952"
u004767,"i001240,i000695,i001922,i000058,i001584,i001688,i001049,i001191,i001682,i000554"
u004770,"i001069,i000481,i000909,i000947,i001952,i000521,i000661,i001663,i000342,i000554"
u004787,"i000481,i001069,i000909,i001952,i001663,i000947,i000521,i000661,i000695,i000342"
u004789,"i000481,i001069,i000909,i001952,i001663,i000947,i000521,i000661,i000554,i000646"
u004796,"i000481,i001922,i000909,i001663,i001952,i001069,i001240,i000695,i000661,i001914"
u004799,"i001069,i000481,i001952,i000661,i000521,i001038,i000909,i000947,i000554,i001455"
u004800,"i000481,i001069,i001952,i000909,i000661,i001922,i000947,i001455,i000521,i001663"
u004801,"i001875,i000481,i000618,i001952,i001069,i001455,i000661,i000947,i001673,i001949"
u004803,"i000481,i001952,i001069,i000324,i000909,i000555,i000521,i000661,i000898,i000110"
u004805,"i000481,i001952,i000695,i001069,i001922,i001663,i000661,i001455,i001914,i000909"
u004812,"i000481,i001069,i001952,i000909,i001038,i001663,i000521,i000661,i000342,i000646"
u004819,"i001445,i000554,i001673,i000909,i001069,i001455,i000282,i000661,i001914,i001952"
u004829,"i001069,i000947,i000909,i000481,i001952,i000342,i000521,i000661,i001267,i001663"
u004832,"i000342,i000661,i000253,i000521,i000646,i001069,i000947,i000481,i001952,i001663"
u004839,"i000481,i001069,i000909,i000521,i000342,i001952,i000947,i000661,i000619,i001663"
u004845,"i000481,i001069,i001952,i000909,i001663,i000521,i001038,i000661,i000207,i000646"
u004846,"i000481,i001952,i001069,i000661,i000521,i000909,i001663,i001038,i000554,i000947"
u004850,"i001952,i000481,i001069,i000661,i000646,i000909,i001663,i001455,i000521,i001038"
u004853,"i000646,i001314,i000661,i001445,i001663,i001952,i000481,i001046,i000554,i001922"
u004854,"i001069,i000481,i000521,i000909,i001952,i000661,i000947,i000342,i000554,i000570"
u004857,"i001069,i000481,i001952,i000909,i000521,i000947,i000661,i001663,i000342,i000324"
u004858,"i000661,i000481,i001952,i001069,i000521,i000909,i001663,i000342,i001455,i000947"
u004860,"i001952,i000481,i000909,i000555,i001069,i000282,i000661,i001151,i000324,i000521"
u004864,"i001069,i000481,i001952,i000661,i000909,i001663,i001455,i000947,i000646,i000521"
u004865,"i001069,i000481,i000909,i001952,i001663,i000661,i000324,i000521,i001922,i001455"
u004871,"i001069,i000481,i001952,i000909,i000521,i001663,i000661,i000947,i000342,i000554"
u004883,"i000909,i000481,i001069,i001952,i000661,i000521,i001663,i001455,i001673,i001445"
u004891,"i001069,i000481,i001952,i001922,i000909,i000661,i000521,i000282,i001151,i001663"
u004895,"i000554,i000909,i001069,i000481,i000521,i001191,i001949,i001445,i001143,i000956"
u004899,"i000481,i000695,i001455,i001240,i001922,i001663,i001914,i000554,i001445,i001952"
u004902,"i001069,i000481,i001952,i000909,i000947,i000521,i000661,i001663,i001713,i000931"
u004903,"i001069,i000481,i000661,i001952,i001753,i000521,i000909,i000947,i001143,i000342"
u004923,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i000521,i000554,i001445"
u004926,"i000481,i001069,i000909,i001952,i001663,i000947,i000695,i000661,i000521,i000554"
u004927,"i000481,i000909,i001069,i000521,i001952,i001663,i000342,i000661,i000947,i000554"
u004939,"i001069,i000481,i001952,i000909,i000521,i000947,i000661,i001663,i000342,i000646"
u004940,"i000909,i000481,i001455,i001952,i001069,i000661,i000554,i001663,i001673,i001445"
u004949,"i001069,i000481,i000909,i001952,i000521,i000661,i000947,i000342,i001663,i000554"
u004958,"i001069,i000481,i000947,i001952,i000909,i001663,i000521,i000646,i000342,i000661"
u004962,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i001455,i000342"
u004963,"i002056,i000282,i001801,i001335,i001922,i001151,i001515,i001026,i001682,i001952"
u004968,"i000342,i000521,i000481,i000661,i000909,i001952,i001663,i000554,i000619,i001922"
u004971,"i000481,i001069,i000909,i000521,i001952,i001663,i001038,i000661,i000342,i000207"
u004976,"i000481,i001069,i000909,i001952,i000521,i000342,i000947,i000555,i001663,i000324"
u004979,"i000481,i001069,i001952,i000909,i001455,i001922,i001914,i001445,i000661,i001663"
u004982,"i001663,i000481,i001069,i001952,i000646,i000909,i000521,i001478,i000342,i001038"
u004983,"i000481,i000909,i001952,i000521,i001069,i001663,i000661,i000342,i001922,i000554"
u004985,"i000481,i001069,i000909,i001952,i000661,i001663,i000947,i001455,i000521,i001445"
u004988,"i000481,i000909,i001069,i001952,i001663,i000521,i000661,i000342,i000947,i001038"
u004989,"i000909,i000481,i001069,i001952,i000342,i000521,i001663,i000661,i000207,i000324"
u004991,"i000481,i001069,i000909,i001952,i001455,i001663,i000695,i000661,i000646,i001922"
u004999,"i000909,i001069,i000481,i001952,i000521,i001713,i000342,i000947,i001663,i000661"
u005002,"i000521,i000481,i000342,i000661,i001952,i001069,i000909,i000947,i001663,i000646"
u005018,"i000909,i000481,i001069,i000521,i001952,i001038,i001663,i000661,i000947,i001478"
u005021,"i000481,i000909,i001455,i001069,i001952,i000661,i000521,i001663,i000554,i001445"
u005028,"i000481,i001069,i000909,i000521,i001952,i000342,i001663,i000947,i000661,i000554"
u005029,"i001922,i000481,i000909,i001952,i000521,i001663,i000661,i001455,i000342,i001069"
u005038,"i000481,i001069,i001952,i000909,i000521,i001663,i000661,i000207,i000947,i001038"
u005039,"i001455,i001673,i001710,i001445,i000554,i000805,i001949,i001952,i000481,i001191"
u005041,"i000554,i000956,i001191,i001445,i001143,i001717,i001949,i001240,i000481,i001069"
u005052,"i001069,i000931,i001713,i001445,i000909,i000805,i001952,i000652,i000554,i000947"
u005059,"i001455,i001069,i000931,i000909,i000554,i001914,i001445,i001143,i000481,i001952"
u005063,"i000481,i001069,i001952,i000521,i001663,i000909,i001922,i000342,i000661,i000554"
