uid,prediction
u013293,"i000481,i001069,i001952,i000661,i000909,i001663,i001455,i001922,i000521,i001445"
u013299,"i000909,i000481,i001069,i001952,i000554,i000342,i000521,i001663,i000661,i000646"
u013300,"i000695,i000058,i001584,i001688,i001049,i001240,i001462,i000401,i001922,i001949"
u013301,"i000481,i001663,i001069,i000909,i001952,i001445,i000661,i000695,i000521,i001688"
u013304,"i001069,i000481,i000909,i000521,i001952,i001663,i000947,i000324,i000661,i000342"
u013317,"i000481,i001952,i001069,i000661,i000909,i001663,i001038,i000207,i001455,i000521"
u013326,"i000481,i000909,i001069,i001952,i000521,i001663,i000342,i000646,i000661,i000554"
u013328,"i000909,i001069,i000481,i000521,i001952,i000342,i000661,i000947,i001663,i001038"
u013330,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000947,i000342,i000554"
u013350,"i000909,i001455,i001445,i001952,i000481,i001673,i001069,i001663,i000661,i000554"
u013352,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000661,i000342,i001445"
u013358,"i000481,i001069,i001952,i000909,i000521,i000661,i001663,i001038,i000342,i000646"
u013362,"i000481,i001069,i000909,i001952,i001663,i000695,i000661,i001455,i000521,i001922"
u013365,"i001619,i001922,i001151,i000282,i001049,i000695,i001515,i001320,i001682,i000058"
u013369,"i001151,i000282,i001515,i000360,i001026,i001922,i000317,i000481,i001320,i000909"
u013374,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i001922,i001445,i000342"
u013384,"i001069,i000481,i001952,i000661,i000909,i001922,i001663,i001455,i000521,i001445"
u013385,"i001069,i000481,i001952,i000909,i000947,i000521,i000661,i001663,i000554,i001455"
u013388,"i000481,i001069,i001952,i000521,i000909,i000661,i001663,i000342,i000947,i000554"
u013392,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000342,i000947,i000646"
u013401,"i000481,i000909,i001952,i001069,i001663,i000521,i000661,i001922,i000555,i000554"
u013406,"i000909,i000481,i001478,i001240,i001069,i001663,i000661,i001445,i000695,i001949"
u013408,"i000481,i000909,i001069,i001952,i000661,i001663,i001038,i000521,i000207,i001478"
u013412,"i000324,i000110,i000555,i000909,i000898,i000327,i000481,i000521,i001922,i000554"
u013422,"i000555,i000324,i000481,i000909,i001952,i001069,i000521,i000110,i000661,i000898"
u013424,"i000481,i001069,i000909,i001952,i001455,i000661,i001663,i001445,i000695,i001922"
u013431,"i001069,i000481,i000909,i000947,i000521,i001952,i000342,i000570,i001663,i000661"
u013434,"i001240,i001191,i001922,i000695,i001049,i000058,i001688,i000554,i001949,i000481"
u013444,"i000481,i001069,i000909,i001952,i000521,i001663,i000342,i000661,i000324,i000947"
u013446,"i000481,i000909,i000661,i001663,i001069,i001952,i000554,i001949,i000521,i001445"
u013448,"i000909,i000481,i001069,i000342,i000521,i001952,i001663,i000947,i000661,i000207"
u013451,"i001914,i000909,i001649,i001069,i000481,i001087,i001952,i001663,i000661,i001445"
u013463,"i001069,i000481,i000909,i001952,i000521,i000661,i000324,i001663,i000947,i001455"
u013466,"i000695,i001584,i001688,i001049,i000058,i001462,i001240,i001922,i000401,i001151"
u013467,"i001922,i001682,i002009,i001335,i000200,i001595,i000282,i001151,i002056,i001320"
u013473,"i000909,i000481,i000324,i001151,i001922,i001069,i000521,i000555,i000898,i000695"
u013487,"i001069,i000481,i000947,i001952,i000909,i000521,i001663,i000661,i001267,i000342"
u013489,"i000481,i001478,i001046,i001663,i001952,i001038,i001069,i001445,i000646,i000909"
u013498,"i001952,i000481,i001069,i001663,i000909,i001038,i000661,i000646,i002132,i001002"
u013508,"i001455,i001673,i000909,i001445,i001710,i000481,i001069,i001952,i000661,i000554"
u013509,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i001455,i000947,i000695"
u013511,"i001952,i000481,i000646,i001069,i000661,i001663,i000909,i001455,i000521,i001038"
u013513,"i001069,i000481,i000909,i001952,i000521,i001663,i000324,i000342,i000947,i000555"
u013516,"i000481,i001663,i001952,i001069,i000646,i000661,i001038,i000909,i001478,i000521"
u013519,"i001455,i001673,i001710,i001445,i001952,i000661,i000554,i000481,i001069,i001143"
u013524,"i000909,i000481,i001069,i001952,i000521,i000661,i000342,i001663,i000207,i001478"
u013525,"i000342,i000481,i000521,i001952,i001069,i000909,i001663,i000661,i000947,i000646"
u013536,"i000110,i000324,i000555,i000909,i000898,i000327,i000481,i001922,i000554,i001952"
u013538,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000947,i000342,i000324"
u013553,"i001069,i000481,i001952,i000521,i000909,i001296,i000661,i000342,i000563,i000947"
u013561,"i000481,i001663,i000342,i000521,i000909,i001922,i001952,i000661,i001069,i001445"
u013570,"i001753,i000481,i000661,i001445,i000325,i001508,i001922,i000909,i001952,i000270"
u013579,"i000909,i000324,i000555,i000481,i001922,i001952,i000898,i000110,i001151,i000521"
u013580,"i000481,i001069,i000909,i001952,i001663,i001455,i000521,i001753,i000661,i000646"
u013586,"i000481,i000342,i000521,i001069,i000909,i001952,i001663,i000661,i000646,i000947"
u013601,"i000481,i001069,i000909,i001952,i000521,i001663,i000324,i000342,i000661,i000646"
u013606,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000342,i000947,i000554"
u013608,"i001069,i000481,i000909,i000554,i000521,i001952,i000342,i000947,i001143,i000661"
u013610,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000342,i000947,i000646"
u013618,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000342,i000661,i000646"
u013620,"i001069,i000481,i000909,i001952,i000324,i000521,i000555,i001663,i000661,i000947"
u013626,"i000481,i001069,i001952,i001922,i000661,i000521,i001663,i000909,i001240,i000554"
u013629,"i000909,i000481,i001069,i001753,i000521,i000342,i001952,i000207,i000324,i001508"
u013634,"i000481,i001069,i001952,i001663,i000909,i000521,i000661,i000342,i001445,i000554"
u013641,"i000342,i000661,i000481,i001952,i000521,i001663,i000646,i000909,i000248,i001922"
u013644,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000324,i000947,i000342"
u013649,"i001952,i000481,i001069,i000661,i000909,i001663,i001455,i001038,i001445,i000646"
u013652,"i000481,i001952,i001069,i000909,i001663,i000661,i001038,i000521,i001478,i000646"
u013653,"i001922,i002009,i001682,i001240,i001049,i000695,i001335,i001688,i000977,i001801"
u013664,"i000481,i001069,i000909,i001952,i001663,i001922,i000695,i001049,i000554,i000661"
u013671,"i001069,i000481,i001952,i000909,i001663,i001038,i000646,i000947,i000661,i002132"
u013675,"i000481,i001069,i001952,i001663,i000909,i000661,i000521,i000554,i000342,i000646"
u013692,"i000695,i000058,i001584,i001688,i001049,i001240,i001462,i000401,i001922,i001949"
u013708,"i001069,i000481,i001952,i000909,i000661,i000521,i000947,i001455,i001663,i001445"
u013711,"i000909,i000481,i000521,i001069,i001952,i000342,i000661,i001663,i000646,i000947"
u013720,"i001455,i001673,i001952,i001445,i001710,i000661,i000481,i001069,i000554,i000909"
u013727,"i000481,i000909,i001952,i000555,i000324,i001069,i001922,i000521,i000661,i001151"
u013736,"i000909,i000481,i001952,i001922,i000521,i001663,i000661,i001753,i001069,i000554"
u013739,"i001069,i000481,i001952,i000909,i000521,i001663,i000661,i001922,i000342,i001949"
u013742,"i001069,i000481,i000909,i001952,i000947,i001663,i000207,i000521,i000342,i000661"
u013745,"i000481,i001069,i000909,i000695,i001952,i001663,i001455,i000661,i000521,i001240"
u013747,"i000481,i001952,i001445,i001069,i000909,i000661,i001455,i001663,i001673,i000521"
u013751,"i000481,i001069,i000909,i001952,i001663,i000661,i000695,i001455,i000521,i001445"
u013752,"i001922,i000481,i001952,i001455,i000909,i001673,i001069,i000555,i001682,i000661"
u013754,"i000909,i001069,i000481,i001455,i001445,i000554,i001952,i001673,i000521,i000342"
u013755,"i000481,i000909,i000324,i000521,i000555,i001952,i001069,i000342,i001922,i000661"
u013756,"i000481,i001069,i000909,i001952,i000521,i001663,i000342,i000554,i000646,i000661"
u013761,"i000481,i001952,i001069,i000661,i000909,i001663,i000521,i001038,i000646,i000342"
u013763,"i000481,i000695,i001663,i001455,i000909,i001069,i001240,i001445,i001952,i001922"
u013766,"i000481,i001069,i000909,i000521,i001952,i000342,i001663,i000947,i000324,i000555"
u013768,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000342,i001445,i000646"
u013771,"i000481,i000521,i001069,i000909,i001663,i001952,i001922,i000342,i000554,i000661"
u013773,"i000481,i001069,i001952,i001663,i000342,i000909,i000521,i000661,i000646,i001478"
u013776,"i000481,i001069,i001952,i000909,i000661,i001922,i001455,i001663,i001445,i001673"
u013779,"i000481,i001069,i001952,i001663,i000909,i000661,i001445,i000554,i000521,i001240"
u013780,"i000909,i000481,i001952,i001069,i000521,i000555,i000324,i001455,i000661,i000207"
u013785,"i001682,i001922,i002009,i001335,i000200,i000481,i001952,i001151,i000977,i001320"
u013788,"i000909,i001069,i000481,i000521,i000947,i000342,i001952,i001663,i000207,i000661"
u013791,"i000909,i000481,i000324,i000521,i001952,i000555,i001069,i000342,i000661,i001922"
u013794,"i001069,i000481,i000909,i000521,i001952,i001663,i000342,i000947,i000661,i000324"
u013795,"i000481,i000909,i000324,i000521,i001922,i001952,i001151,i000555,i001069,i000342"
u013799,"i000481,i000661,i001952,i000521,i000342,i001663,i000248,i001445,i000646,i000909"
u013801,"i000909,i000481,i001069,i001952,i001663,i000661,i000521,i001445,i001478,i001038"
u013805,"i001952,i000481,i000661,i001663,i001069,i000248,i001445,i000909,i001455,i000521"
u013817,"i001069,i000481,i000909,i001952,i000521,i000661,i001663,i000947,i001455,i000324"
u013818,"i001069,i000909,i000481,i001952,i001038,i000521,i000661,i001663,i000342,i000947"
u013819,"i000481,i001952,i001069,i001478,i000909,i000521,i000661,i001663,i001038,i000342"
u013823,"i000481,i001952,i001069,i001038,i000521,i000909,i000661,i001663,i000646,i000342"
u013825,"i001455,i001952,i001673,i001710,i000481,i001069,i001445,i000661,i000909,i000554"
u013827,"i001688,i000695,i001049,i000058,i001584,i001462,i001240,i000401,i001922,i000554"
u013829,"i000481,i001663,i001952,i001069,i000646,i000661,i000909,i000521,i001038,i000342"
u013830,"i000481,i000909,i000324,i000521,i000555,i001922,i001952,i000661,i000342,i001069"
u013833,"i001069,i000481,i001952,i001663,i000909,i000521,i000661,i000342,i001445,i000554"
u013841,"i000481,i001069,i001663,i001952,i000909,i000661,i000695,i001445,i001914,i001240"
u013865,"i000909,i000481,i001069,i001952,i001663,i000521,i000342,i000661,i000554,i000947"
u013868,"i000481,i000909,i001069,i001952,i001663,i001455,i000661,i001445,i000554,i001922"
u013872,"i000481,i000909,i000324,i001922,i000521,i000555,i001952,i000342,i001069,i000661"
u013873,"i000481,i000521,i001069,i000909,i000342,i001952,i001663,i000646,i000947,i000661"
u013878,"i000695,i001584,i001688,i000058,i001049,i001462,i001240,i000401,i001922,i001455"
u013909,"i001069,i000481,i000909,i001952,i000695,i001922,i001455,i001663,i000324,i000661"
u013911,"i000481,i001069,i001952,i000909,i000661,i001663,i001445,i001455,i000521,i001922"
u013919,"i000695,i000058,i001584,i001688,i001049,i001240,i000401,i001462,i001922,i001949"
u013926,"i001069,i000947,i000481,i000521,i000909,i000342,i001952,i001663,i001267,i000661"
u013928,"i000481,i000909,i001952,i001069,i001455,i001663,i001922,i000695,i000661,i001445"
u013929,"i000481,i001069,i000909,i001952,i000324,i000555,i000661,i000521,i001922,i001663"
u013934,"i000909,i000324,i001922,i000481,i000555,i001151,i000521,i000898,i001952,i000554"
u013936,"i000909,i000481,i001952,i000555,i000324,i000521,i001922,i000661,i001069,i001151"
u013949,"i001688,i001240,i000695,i001049,i001584,i000058,i001922,i001462,i000401,i000554"
u013956,"i001069,i000481,i000909,i000947,i001952,i001663,i000521,i000342,i000661,i000207"
u013960,"i001455,i001673,i001952,i000481,i001710,i001445,i001069,i000661,i000554,i000909"
u013964,"i000481,i001069,i000909,i001952,i001663,i000521,i000695,i000661,i000324,i000555"
u013965,"i001952,i000481,i001069,i000909,i000661,i001455,i001663,i001038,i001143,i000554"
u013974,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000324,i000947,i000661"
u013978,"i001069,i000481,i000909,i001952,i000695,i001663,i000661,i001455,i000521,i001673"
u013982,"i000481,i000909,i001069,i001952,i001663,i000521,i001922,i001455,i000661,i000695"
u013983,"i001069,i000481,i000909,i001952,i000661,i000521,i001663,i000947,i000342,i000324"
u013992,"i000324,i000110,i000555,i000909,i000898,i000327,i000481,i000521,i001922,i000554"
u013999,"i000481,i001038,i001952,i001069,i000909,i001663,i000661,i001478,i000521,i000646"
u014008,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i000661,i001038,i000207"
u014009,"i001069,i000481,i000947,i001952,i000521,i001663,i000661,i000342,i000909,i000563"
u014010,"i000829,i001584,i000401,i000695,i000058,i001049,i001688,i000999,i001240,i001462"
u014011,"i001069,i000481,i001952,i001663,i000661,i000909,i000342,i001445,i000521,i001478"
u014017,"i001069,i000931,i000481,i000909,i000947,i001952,i000554,i001663,i000652,i001455"
u014019,"i000909,i001069,i001952,i000481,i001445,i000661,i000521,i001663,i001455,i000947"
u014023,"i000909,i001069,i000481,i001952,i000521,i000661,i000342,i000947,i001663,i001038"
u014032,"i001069,i000909,i000481,i000947,i001663,i001713,i001952,i000931,i000646,i001478"
u014036,"i001069,i000947,i000481,i001267,i000909,i001952,i001663,i000521,i000342,i000570"
u014041,"i000481,i000909,i001069,i001663,i001952,i000661,i000521,i001922,i000342,i000554"
u014043,"i000481,i000909,i001952,i001069,i000324,i001922,i000555,i000521,i001151,i000661"
u014045,"i001038,i000481,i001952,i001069,i000909,i001663,i000661,i001478,i000646,i000521"
u014057,"i000324,i001516,i000555,i000110,i000898,i000327,i000481,i000909,i001069,i000720"
u014068,"i001922,i000481,i001663,i001069,i001952,i000661,i000521,i000342,i000909,i002056"
u014078,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000947,i000661,i000324"
u014080,"i001952,i000481,i001069,i000661,i001046,i001663,i001445,i000646,i001038,i000909"
u014081,"i000909,i000481,i001069,i001952,i001663,i000661,i000521,i001445,i001455,i000342"
u014082,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000342,i000947,i000554"
u014089,"i000909,i001069,i000481,i001663,i001952,i000521,i001038,i000646,i000661,i000342"
u014097,"i000481,i000909,i001069,i001952,i001663,i000521,i001922,i001455,i000661,i000695"
u014109,"i000481,i001069,i001952,i000909,i001663,i000661,i001455,i000695,i001922,i000521"
u014112,"i000481,i001069,i001952,i000909,i000661,i001038,i001445,i000521,i000554,i001663"
u014117,"i000481,i001240,i000695,i001663,i001445,i001455,i001922,i001049,i001914,i001952"
u014118,"i000909,i000481,i001069,i000521,i001952,i000324,i000661,i000342,i000555,i001038"
u014133,"i001069,i000481,i000909,i001952,i000947,i001663,i000661,i001455,i001445,i000521"
u014145,"i000481,i000909,i001069,i001952,i000342,i001663,i000521,i000661,i001038,i000947"
u014152,"i000481,i000695,i001455,i001445,i000909,i001663,i001952,i001240,i001069,i001922"
u014153,"i001069,i000947,i000481,i000909,i001952,i000521,i001663,i001267,i000342,i000661"
u014154,"i000481,i000909,i001069,i001663,i001952,i000661,i000521,i000342,i001445,i000554"
u014159,"i001191,i000554,i001949,i001445,i000481,i001143,i001455,i000956,i001240,i001673"
u014164,"i001069,i000481,i000909,i001952,i001663,i000661,i000521,i001922,i000947,i000324"
u014181,"i000481,i001952,i000661,i001069,i000521,i000909,i001663,i000646,i000342,i001038"
u014197,"i001455,i001673,i001710,i001445,i000110,i000324,i000554,i000909,i000956,i000555"
u014208,"i000481,i001069,i000909,i001952,i001663,i000661,i001445,i000695,i001455,i000521"
u014211,"i000481,i000909,i000521,i001952,i000324,i000555,i001069,i001922,i000342,i000554"
u014214,"i000554,i000481,i001069,i001952,i001445,i001949,i001455,i001143,i000909,i001663"
u014217,"i000481,i000909,i001069,i001952,i000521,i001663,i000324,i000342,i000555,i000661"
u014219,"i001478,i001046,i000481,i000909,i001952,i001069,i002146,i001663,i001038,i000661"
u014227,"i000481,i001069,i000909,i001952,i000521,i001663,i000661,i000207,i000342,i001038"
u014230,"i001069,i001753,i001508,i000481,i000909,i001906,i000301,i000947,i001952,i000325"
u014235,"i001069,i000481,i000909,i000521,i000342,i001952,i001663,i000947,i000661,i001038"
u014237,"i000481,i001952,i001069,i000661,i001663,i001038,i000909,i000646,i001445,i000521"
u014241,"i000909,i000481,i000521,i001069,i000661,i001952,i000342,i001038,i000324,i000555"
u014242,"i001753,i000481,i000909,i001069,i001927,i001508,i000521,i001952,i001906,i000555"
u014244,"i001663,i000481,i001952,i000646,i000661,i000521,i001069,i000909,i001455,i001922"
u014246,"i000481,i000521,i000909,i001952,i001663,i000661,i000554,i000342,i001922,i001069"
u014254,"i000909,i000481,i001069,i001952,i000521,i001663,i000661,i001445,i001038,i000342"
u014255,"i000481,i001069,i000521,i000563,i001952,i000342,i000947,i001663,i000909,i000661"
u014256,"i000481,i000909,i001069,i001952,i001922,i000661,i000521,i001663,i000324,i000554"
u014258,"i001069,i000481,i000909,i001952,i001663,i000947,i001478,i001038,i000661,i000646"
u014269,"i000481,i001952,i001069,i000661,i000909,i001455,i001673,i000521,i001445,i000947"
u014271,"i000282,i001151,i001922,i001515,i001320,i000360,i001682,i001240,i002056,i000324"
u014275,"i000481,i001069,i001952,i000207,i001663,i000947,i000909,i000661,i001508,i001455"
u014280,"i001069,i000481,i000554,i000661,i001952,i001663,i001445,i001455,i000342,i000646"
u014284,"i000481,i000909,i001069,i001445,i001952,i001455,i001663,i001922,i000661,i000695"
u014286,"i000324,i000555,i000909,i000481,i000110,i000521,i000898,i001069,i001952,i000327"
u014305,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000342,i000646,i001445"
u014312,"i000909,i001069,i000481,i001952,i000661,i000521,i001663,i000947,i001445,i001455"
u014317,"i000481,i000909,i000521,i000342,i001069,i001663,i000646,i001952,i000554,i001922"
u014319,"i000481,i000909,i001069,i000521,i001952,i000342,i001038,i001663,i000207,i000661"
u014326,"i000481,i001069,i001952,i000909,i000521,i001143,i000661,i000554,i000342,i001663"
u014330,"i000481,i000909,i000342,i001069,i000521,i001952,i000661,i001663,i000646,i001038"
u014332,"i000481,i000909,i000521,i001663,i000342,i001069,i000324,i000661,i001952,i001038"
u014333,"i000481,i001952,i001069,i000661,i001663,i000909,i001038,i000521,i000207,i000646"
u014344,"i000481,i001069,i001952,i000909,i000521,i000661,i001663,i001914,i000158,i001038"
u014346,"i000909,i001069,i000481,i001952,i000521,i001914,i000324,i001663,i000342,i000947"
u014352,"i000695,i000481,i001240,i001049,i001688,i001922,i001445,i001455,i000554,i001584"
u014362,"i001952,i000481,i001069,i000661,i000909,i001663,i001455,i001445,i000646,i001038"
u014369,"i000481,i001069,i000909,i001952,i000521,i000324,i001663,i000342,i000555,i001922"
u014385,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000342,i000947,i000554"
u014389,"i000167,i001922,i001069,i000481,i000909,i000554,i001952,i001663,i000931,i000521"
u014393,"i001922,i001682,i002009,i001240,i000481,i000977,i001952,i001663,i001335,i000342"
u014395,"i000481,i001069,i000909,i001952,i001753,i001663,i000521,i000661,i001455,i000947"
u014397,"i001455,i001445,i001673,i001710,i001801,i000554,i001922,i000805,i001949,i001191"
u014403,"i001069,i000909,i000481,i001952,i000947,i000521,i001663,i000342,i001038,i000646"
u014404,"i000521,i000342,i000481,i000661,i000253,i000947,i001663,i001296,i000646,i000695"
u014407,"i001069,i000481,i000909,i000521,i001952,i000342,i001663,i000947,i000661,i000324"
u014410,"i001069,i000481,i001952,i000909,i000661,i001663,i000521,i001922,i000342,i001445"
u014411,"i001914,i001649,i001069,i000909,i001087,i000481,i001445,i001952,i001455,i001949"
u014415,"i001069,i000481,i000909,i001952,i000947,i000521,i001663,i000342,i000207,i000661"
u014416,"i001952,i000481,i001663,i000661,i001069,i000646,i000521,i000909,i001445,i000270"
u014427,"i001069,i000481,i000909,i000521,i000342,i000947,i001952,i001663,i000661,i000646"
u014431,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000342,i000324,i000947"
u014443,"i000909,i000481,i000342,i000521,i001952,i001663,i000661,i000554,i001069,i000619"
u014445,"i000909,i000481,i000521,i001952,i000661,i001069,i001922,i001663,i000342,i000554"
u014451,"i001952,i001455,i001069,i000481,i000661,i001673,i001445,i001710,i000909,i000554"
u014454,"i001952,i000481,i001069,i000554,i001455,i000909,i000661,i001445,i001663,i001038"
u014459,"i001069,i000481,i000947,i001952,i001296,i000554,i000909,i000342,i001663,i000521"
u014461,"i001069,i000481,i000909,i001952,i000521,i000324,i000555,i000342,i001922,i000661"
u014462,"i000481,i001952,i001069,i000909,i000661,i001663,i001038,i000521,i000207,i000342"
u014465,"i000481,i001952,i001069,i000661,i000521,i000947,i000909,i000342,i001038,i001663"
u014467,"i001069,i000481,i000909,i001952,i000521,i000324,i001663,i000342,i000947,i000661"
u014469,"i001069,i000909,i000481,i000947,i001713,i001952,i001663,i000521,i000661,i001038"
u014483,"i000481,i001952,i000521,i000909,i000342,i001069,i001663,i000661,i000646,i001038"
u014492,"i000481,i000909,i001069,i001663,i001952,i000521,i000661,i000695,i001445,i000554"
u014493,"i001069,i000481,i000909,i001952,i000521,i000342,i001663,i000324,i000947,i000661"
u014496,"i000521,i000342,i000481,i000646,i001663,i000661,i001952,i000909,i000619,i000947"
u014509,"i001952,i000661,i001069,i000481,i001445,i001046,i001663,i001455,i000270,i000909"
u014514,"i000481,i000646,i001069,i001663,i000909,i001952,i001038,i002132,i000521,i000661"
u014515,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i001922,i001445,i000646"
u014520,"i001069,i000481,i001952,i001663,i000909,i000661,i000521,i000554,i001445,i000947"
u014522,"i000481,i001663,i000646,i001952,i001069,i000521,i000909,i000661,i001038,i000342"
u014525,"i000481,i001069,i001952,i000909,i001663,i000661,i001038,i000521,i001478,i000646"
u014534,"i001952,i000661,i000481,i001069,i000521,i001455,i000342,i000270,i001673,i001445"
u014537,"i001314,i001445,i001949,i001663,i001069,i000956,i000554,i000481,i001191,i000909"
u014538,"i000909,i000481,i001069,i001952,i000521,i000661,i001038,i001663,i000342,i000947"
u014541,"i001455,i000521,i000481,i001673,i000661,i001952,i001710,i001445,i000909,i000554"
u014546,"i001069,i000481,i000909,i001952,i000521,i000324,i000661,i001663,i000555,i000342"
u014553,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000661,i000947,i000646"
u014556,"i000909,i000481,i001069,i000324,i001949,i001952,i000521,i000555,i000554,i001445"
u014560,"i001069,i000909,i000481,i001952,i000947,i000931,i001663,i001038,i001713,i000521"
u014562,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000947,i000342,i000324"
u014567,"i000481,i000909,i001952,i000661,i000521,i000342,i001478,i001069,i000248,i001038"
u014568,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000342,i000661,i000207"
u014573,"i000909,i000481,i000521,i001952,i001069,i000324,i000342,i000555,i000661,i001922"
u014577,"i000521,i000909,i000481,i000342,i001952,i000661,i001069,i000555,i001663,i000619"
u014582,"i000661,i000481,i001952,i001069,i000521,i000909,i000342,i001038,i001663,i000646"
u014583,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000324,i000947,i001455"
u014587,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000947,i000661,i000646"
u014592,"i001069,i000481,i001952,i001663,i000909,i000661,i000521,i001445,i000342,i001949"
u014602,"i000521,i000481,i000342,i000661,i000619,i001663,i000646,i000909,i000977,i001922"
u014604,"i000481,i001240,i001445,i001663,i000695,i001922,i001952,i001949,i000554,i000956"
u014610,"i000909,i000481,i001952,i001069,i001663,i000661,i001038,i001478,i001445,i000342"
u014615,"i001240,i001922,i000695,i001049,i001688,i000058,i000754,i000554,i001191,i001584"
u014616,"i000481,i000909,i001922,i001069,i001952,i001455,i000324,i001445,i001663,i000554"
u014624,"i000999,i000720,i001922,i001151,i001069,i001753,i000282,i001335,i001952,i000481"
u014629,"i001069,i000947,i000909,i000481,i001952,i001267,i000521,i001713,i000342,i001663"
u014630,"i000695,i001462,i000058,i001584,i001049,i001688,i000401,i001240,i001922,i000652"
u014660,"i001069,i000481,i000909,i000324,i001952,i000521,i000555,i000947,i000342,i001663"
u014662,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000646,i001240,i001445"
u014663,"i001069,i000481,i000909,i001445,i000554,i001952,i001478,i001663,i001038,i000947"
u014667,"i000342,i000521,i000481,i000909,i001663,i001952,i000661,i001069,i000646,i000619"
u014676,"i000661,i001952,i000481,i001069,i001663,i001038,i000521,i000909,i001445,i000646"
u014684,"i001069,i000481,i000909,i001952,i000521,i000661,i001663,i000342,i001922,i000324"
u014699,"i000909,i000481,i000324,i000521,i000555,i001922,i001069,i000342,i001952,i000554"
u014701,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000947,i000554,i000646"
u014710,"i001952,i000661,i000481,i001069,i000521,i000342,i001663,i000909,i000646,i001038"
u014711,"i001069,i000481,i000909,i001952,i001663,i000521,i000646,i000342,i000661,i000554"
u014713,"i001922,i001682,i002009,i001240,i001049,i001801,i000977,i001335,i001688,i000200"
u014721,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i001038,i000207,i000661"
u014725,"i000481,i001069,i001952,i000909,i000554,i000661,i000947,i001663,i000521,i001455"
u014727,"i000481,i001952,i001069,i001663,i001038,i000207,i000646,i000661,i000909,i000342"
u014741,"i001069,i000481,i000909,i001952,i000521,i000947,i000661,i001455,i001663,i001445"
u014744,"i000481,i001069,i000909,i001952,i000521,i000324,i000555,i001663,i000342,i000661"
u014751,"i000481,i001663,i000342,i001478,i000661,i001952,i000521,i000909,i000646,i001069"
u014755,"i001753,i001069,i001906,i000481,i001508,i000909,i001952,i000518,i001455,i000661"
u014766,"i001922,i001240,i000695,i001688,i001049,i000481,i000058,i000909,i001584,i000554"
u014771,"i001922,i001335,i001682,i002009,i002056,i000200,i001595,i000282,i001240,i001801"
u014781,"i000481,i001069,i001952,i000909,i001663,i001046,i000158,i000661,i001038,i000646"
u014784,"i001455,i001673,i001710,i001069,i001952,i000481,i001445,i000909,i000554,i001949"
u014795,"i000909,i001069,i000481,i001952,i000521,i000947,i000661,i000342,i001038,i001663"
u014799,"i000481,i000909,i001069,i001952,i001663,i000695,i000661,i001922,i000521,i001455"
u014802,"i000481,i001952,i001069,i000661,i000909,i001663,i001038,i000521,i000646,i000207"
u014829,"i000481,i001069,i000909,i001663,i000521,i001952,i000342,i000554,i000661,i001922"
u014832,"i001922,i001682,i002009,i001240,i001335,i001049,i001801,i000977,i000695,i001688"
u014840,"i000481,i000909,i001478,i001069,i001663,i001952,i001038,i000661,i000342,i000521"
u014843,"i001069,i000481,i000909,i001952,i001663,i000695,i000661,i001455,i000521,i000324"
u014850,"i001069,i000481,i001952,i000909,i000661,i000521,i001663,i001038,i000947,i000342"
u014852,"i001952,i000481,i001069,i000909,i000661,i001455,i001663,i001445,i001673,i000521"
u014855,"i000481,i001069,i001952,i000342,i000521,i000909,i001663,i000661,i000646,i001038"
u014858,"i000481,i001069,i000661,i001952,i000909,i000521,i001663,i000554,i000342,i001922"
u014859,"i000909,i000481,i001069,i001952,i001663,i000646,i001445,i000554,i000661,i000521"
u014861,"i000481,i001069,i001952,i000909,i000158,i001753,i001663,i000661,i000521,i001445"
u014872,"i001069,i000481,i000909,i001952,i001663,i000521,i000342,i000947,i000661,i000554"
u014876,"i000481,i000646,i001663,i001952,i001069,i001038,i000909,i000661,i001478,i000521"
u014884,"i000481,i001069,i000909,i001952,i001663,i000661,i001445,i000521,i000695,i000554"
