uid,prediction
u012419,"i000481,i000909,i001069,i001663,i001952,i000521,i000947,i000661,i001478,i000695"
u012426,"i000481,i001069,i001952,i001663,i000909,i000661,i000521,i000342,i001922,i000554"
u012428,"i000481,i001069,i000909,i000521,i001952,i000342,i001663,i000947,i000661,i000646"
u012430,"i000481,i001663,i001069,i000342,i000661,i001952,i000521,i001922,i000909,i000646"
u012431,"i000481,i000909,i001952,i000661,i001069,i001663,i001038,i000521,i000342,i000646"
u012437,"i001952,i001069,i000481,i001663,i000909,i000661,i000947,i000521,i001455,i000342"
u012445,"i001069,i001267,i000947,i001663,i000481,i000521,i000342,i001952,i000931,i000570"
u012448,"i000481,i001952,i001069,i000909,i000661,i000248,i001663,i000342,i000521,i000947"
u012449,"i001952,i000481,i001069,i000909,i001663,i000661,i000342,i000554,i001455,i001038"
u012450,"i000481,i000521,i001069,i001952,i000909,i000661,i000947,i000342,i001663,i001455"
u012451,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000554"
u012465,"i000481,i001069,i001952,i000909,i001663,i000661,i001922,i001478,i001445,i000554"
u012492,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i001922,i000947,i000554"
u012496,"i001922,i001682,i002009,i001049,i001335,i001663,i000977,i001240,i001801,i001151"
u012503,"i001069,i000481,i001952,i001753,i001906,i001508,i000909,i001663,i000661,i000521"
u012504,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000324,i000554"
u012506,"i001069,i000481,i001952,i001663,i000909,i000661,i001922,i001455,i000554,i001445"
u012519,"i001455,i001069,i001922,i000909,i001673,i000481,i001952,i000324,i000695,i000554"
u012536,"i001069,i000909,i001952,i000481,i001949,i001455,i000554,i001445,i001663,i001143"
u012558,"i000481,i001069,i001663,i000909,i001952,i000342,i000554,i000521,i000646,i000661"
u012560,"i000481,i001952,i000661,i000909,i001069,i000521,i001663,i000342,i001038,i000207"
u012566,"i000909,i000481,i001069,i001952,i001663,i000661,i000947,i000521,i001445,i001038"
u012568,"i000481,i001478,i001069,i000909,i001952,i001663,i000521,i001445,i001038,i000554"
u012573,"i000481,i000661,i001952,i001069,i001663,i001038,i000521,i001445,i000909,i000342"
u012576,"i000481,i000909,i001069,i001952,i000554,i000521,i001949,i000342,i001143,i001663"
u012580,"i000481,i000909,i000342,i001069,i000521,i001663,i001952,i000554,i000947,i001143"
u012581,"i001069,i000481,i001952,i000909,i001663,i000521,i000947,i000661,i000554,i000342"
u012583,"i000481,i001069,i001952,i000661,i000909,i001663,i000521,i001038,i000947,i000342"
u012586,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000947,i001455,i001445"
u012591,"i000646,i000481,i001663,i001952,i000909,i001069,i000554,i000521,i001875,i000342"
u012594,"i001952,i000481,i001069,i000661,i001445,i001710,i001455,i001663,i000909,i001673"
u012596,"i001069,i000481,i001952,i000947,i000909,i001663,i000661,i000646,i000521,i001445"
u012597,"i000661,i000481,i001952,i001949,i001069,i000909,i001445,i001663,i000521,i001455"
u012610,"i001069,i000931,i000909,i000481,i000947,i000554,i001455,i001952,i001445,i000661"
u012611,"i000481,i001069,i000909,i000521,i001952,i000342,i001663,i000947,i000646,i000661"
u012617,"i001069,i000481,i001952,i001663,i000909,i000661,i000521,i000554,i000947,i000646"
u012621,"i001069,i001952,i000481,i000909,i000947,i000661,i001663,i001455,i000521,i001038"
u012628,"i000481,i001069,i000909,i001663,i001952,i000521,i000342,i000947,i000554,i000324"
u012631,"i000481,i001069,i000909,i000521,i001952,i001663,i000947,i000342,i000324,i000661"
u012637,"i001069,i000481,i000909,i000947,i001952,i000521,i001663,i000342,i000661,i000646"
u012638,"i000481,i001069,i000909,i000521,i001952,i000342,i000324,i001663,i000554,i000947"
u012639,"i001069,i000481,i000909,i001952,i000661,i001455,i001663,i001922,i000947,i000521"
u012648,"i000909,i001875,i000618,i001673,i001455,i001069,i000481,i000521,i001952,i001508"
u012658,"i000554,i001143,i000481,i001455,i001949,i001240,i001445,i001952,i001663,i001922"
u012659,"i000481,i001069,i000909,i001952,i001663,i000207,i000554,i000342,i000521,i000947"
u012660,"i000324,i000481,i000909,i000555,i001069,i000521,i000554,i001952,i000110,i000898"
u012662,"i001069,i000481,i001952,i000909,i000661,i000947,i001663,i001478,i000521,i001038"
u012665,"i000167,i001069,i000554,i000481,i000931,i000956,i000909,i001455,i001717,i001445"
u012671,"i000481,i001069,i001952,i001663,i000909,i000661,i001455,i001445,i001922,i000521"
u012677,"i001455,i000554,i001445,i001673,i001952,i001710,i000481,i001069,i000661,i001949"
u012680,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000554,i000661,i000342"
u012682,"i001069,i000481,i001952,i001663,i000909,i000661,i000947,i000554,i000521,i000646"
u012687,"i001069,i000481,i000909,i001952,i001906,i001753,i001663,i000521,i000342,i001508"
u012707,"i000555,i000324,i000481,i000909,i000521,i000110,i001069,i000898,i001922,i001952"
u012718,"i001069,i000481,i001952,i000909,i000947,i001663,i000207,i000661,i000521,i001038"
u012719,"i001069,i000909,i000931,i000481,i001455,i001952,i001663,i000947,i000554,i001445"
u012720,"i001069,i000909,i001713,i000481,i001663,i001952,i001478,i000661,i001445,i000947"
u012725,"i001069,i000481,i000909,i001663,i000521,i001952,i000342,i000947,i000554,i000324"
u012732,"i001151,i000282,i001922,i001515,i000360,i001026,i001682,i000317,i001320,i001113"
u012740,"i001069,i001038,i000481,i001952,i000909,i001663,i000947,i000661,i001478,i000521"
u012746,"i001922,i002009,i001682,i001335,i000200,i000282,i001595,i002056,i001151,i001240"
u012752,"i001455,i000324,i001710,i001673,i001952,i001069,i001445,i000909,i000481,i000555"
u012756,"i001069,i000481,i001952,i001038,i001663,i000661,i000909,i000947,i000646,i000521"
u012769,"i001069,i000481,i001952,i000947,i000931,i000909,i000554,i001663,i000661,i001455"
u012771,"i000481,i001952,i001069,i001663,i001046,i000909,i000661,i001038,i000646,i001478"
u012774,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i000947,i000554,i001455"
u012777,"i001069,i000481,i000909,i001952,i001663,i000661,i001455,i001922,i001445,i000554"
u012779,"i000481,i000521,i001952,i001069,i000909,i000661,i001663,i000342,i000947,i000619"
u012788,"i001069,i000481,i000909,i001952,i001663,i000695,i000554,i001922,i001455,i000661"
u012792,"i000554,i000481,i001069,i000909,i001952,i001455,i001663,i000947,i000521,i000342"
u012796,"i001069,i000481,i001952,i001663,i000909,i000521,i000554,i000947,i000342,i000646"
u012797,"i000481,i000909,i001455,i000661,i001952,i000521,i000324,i001663,i000207,i000554"
u012798,"i000554,i001143,i001949,i001069,i001914,i000481,i000909,i001663,i001445,i001649"
u012801,"i000324,i000555,i000327,i000110,i000898,i000909,i000481,i001516,i000554,i000877"
u012815,"i000481,i000324,i000555,i000909,i000898,i001069,i000327,i001952,i000110,i000521"
u012824,"i001069,i000909,i000481,i000947,i001952,i001663,i000521,i000342,i000207,i001038"
u012826,"i001069,i000481,i000909,i001663,i001952,i000947,i001038,i000646,i002132,i000661"
u012829,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000554"
u012831,"i001069,i000481,i000909,i001952,i001478,i001663,i000947,i001038,i000342,i000207"
u012837,"i000481,i000909,i001069,i001952,i001663,i000521,i000661,i001445,i000342,i000554"
u012849,"i001922,i001682,i002009,i001335,i000200,i001595,i000282,i000555,i000006,i000695"
u012856,"i001069,i000481,i001952,i000909,i000661,i000521,i001663,i000342,i000554,i000947"
u012859,"i001069,i000481,i000909,i001952,i000521,i001663,i000554,i001922,i000324,i000947"
u012878,"i001069,i000481,i001952,i000909,i001663,i000661,i001922,i001455,i000554,i001445"
u012882,"i001069,i000909,i000481,i001663,i001478,i001952,i001445,i000947,i000661,i000646"
u012883,"i001069,i000481,i001952,i000661,i000947,i000909,i001663,i001038,i000521,i000342"
u012889,"i000481,i001952,i001069,i001663,i000909,i000661,i001038,i001478,i000521,i000646"
u012891,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i000554,i001922,i000947"
u012902,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i000947,i000342,i000554"
u012910,"i001922,i001151,i000282,i001682,i001515,i000360,i002009,i001026,i001320,i001335"
u012913,"i001069,i000909,i000481,i000947,i001952,i001663,i001267,i000521,i000342,i000661"
u012919,"i001069,i000481,i001952,i000947,i000909,i001663,i001267,i000521,i000661,i000342"
u012920,"i000481,i001069,i001952,i000909,i001663,i000661,i001038,i000947,i000521,i000207"
u012924,"i001069,i000481,i001952,i000909,i001663,i000661,i000521,i000554,i000342,i000947"
u012927,"i000481,i000909,i001069,i001952,i000521,i000661,i000342,i001663,i000947,i000646"
u012928,"i001069,i000481,i000909,i000947,i001663,i001952,i001038,i000931,i000554,i001445"
u012929,"i001952,i000481,i000248,i000342,i000661,i001069,i000521,i001663,i000909,i000947"
u012932,"i001069,i000481,i000909,i001952,i001663,i000947,i000695,i000554,i000521,i000661"
u012933,"i000481,i001069,i000909,i001952,i001663,i000695,i000661,i001922,i001455,i000554"
u012941,"i000282,i001151,i000360,i001515,i001922,i001682,i001026,i001320,i001113,i001952"
u012948,"i000481,i001952,i000661,i000909,i001663,i000554,i000521,i001069,i001455,i000207"
u012970,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000324"
u012973,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000554,i000661,i000324"
u012983,"i000481,i000909,i001069,i001952,i000324,i000555,i001455,i000521,i001663,i000661"
u012990,"i001069,i000909,i000481,i000947,i001663,i001952,i000646,i001038,i000521,i000661"
u012992,"i001069,i000947,i000481,i000909,i001952,i001663,i000521,i000342,i001267,i001038"
u012996,"i000909,i001069,i000481,i001478,i001952,i001663,i000521,i001038,i000947,i000661"
u013005,"i000481,i001069,i001952,i000909,i000661,i001663,i000521,i000947,i001445,i000342"
u013011,"i000481,i000324,i000909,i001069,i000521,i000342,i000555,i001952,i000661,i001663"
u013030,"i001952,i000481,i001069,i000909,i001663,i000661,i001038,i000947,i000521,i000342"
u013035,"i001069,i000909,i000481,i000947,i001952,i001663,i000521,i000342,i001713,i001267"
u013037,"i001069,i000481,i000909,i001663,i000521,i001952,i000342,i000947,i000554,i000661"
u013038,"i000481,i001069,i001952,i000661,i001455,i001663,i001922,i001445,i000909,i000521"
u013042,"i001914,i001069,i000481,i000909,i001649,i001087,i001952,i000554,i001663,i001455"
u013050,"i000481,i001069,i001952,i000909,i001663,i000947,i001038,i000661,i000521,i000646"
u013054,"i001069,i001952,i000481,i000909,i001922,i000661,i001663,i001455,i000554,i000947"
u013059,"i001069,i000481,i001952,i000661,i001663,i000909,i001922,i001445,i001455,i000695"
u013060,"i001069,i000481,i000909,i001952,i001663,i000947,i000695,i000521,i000661,i000554"
u013062,"i000481,i001069,i001952,i000661,i001663,i000909,i000521,i000947,i000342,i000554"
u013064,"i000481,i000909,i001069,i001949,i001952,i001663,i001445,i000521,i000554,i000646"
u013067,"i001069,i000909,i000481,i001952,i001663,i000947,i001445,i000646,i001038,i000554"
u013069,"i001875,i000618,i000481,i001952,i000661,i001445,i001069,i001455,i001673,i001663"
u013074,"i000898,i000555,i000324,i000909,i000481,i000110,i001069,i000327,i000521,i001922"
u013077,"i001069,i000481,i001952,i000909,i001663,i000661,i001922,i000324,i000947,i000521"
u013081,"i000481,i000661,i001922,i001952,i001663,i000521,i000909,i000554,i000342,i001069"
u013085,"i001069,i000481,i001952,i001663,i000909,i000661,i001455,i000695,i001922,i001445"
u013091,"i001069,i000481,i001952,i000909,i001663,i000661,i001455,i001753,i000521,i000518"
u013099,"i001069,i000481,i000909,i001952,i000282,i001922,i001151,i001455,i000324,i001515"
u013102,"i001069,i000481,i000947,i000909,i001952,i001663,i000521,i000342,i000661,i001267"
u013107,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000324"
u013111,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000947,i000661,i000554"
u013117,"i001069,i000909,i001952,i001673,i001922,i001455,i000324,i000481,i000555,i001914"
u013124,"i000481,i001069,i000909,i001663,i001952,i000695,i000554,i001455,i001445,i000521"
u013132,"i000481,i001069,i000909,i001663,i001952,i001455,i000554,i000661,i001922,i000324"
u013135,"i000646,i000554,i001663,i000481,i001952,i001445,i001949,i000521,i001069,i000661"
u013137,"i001069,i000481,i000909,i001952,i000947,i000521,i001663,i000342,i000661,i001038"
u013138,"i001069,i000947,i000481,i000570,i001952,i001663,i000521,i000342,i000909,i000661"
u013148,"i000646,i000481,i001663,i001952,i000909,i001069,i001038,i000661,i001478,i001046"
u013152,"i001069,i000481,i000909,i001952,i001663,i000521,i000342,i000554,i000661,i000646"
u013155,"i000481,i001922,i001952,i001069,i000661,i001663,i000909,i000521,i001445,i000554"
u013166,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i001038,i000207"
u013168,"i000695,i000058,i001462,i001049,i001688,i001584,i001240,i000401,i001922,i000132"
u013169,"i000481,i000909,i001069,i001663,i000695,i001952,i001240,i000554,i001455,i001049"
u013170,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000324"
u013171,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000554,i000342"
u013172,"i000909,i001069,i000481,i001663,i001952,i000521,i000342,i000947,i000661,i000207"
u013173,"i000481,i001069,i000909,i001952,i000521,i000342,i001663,i000661,i000947,i000646"
u013177,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000661,i000554,i000342"
u013181,"i000481,i000909,i001069,i001952,i000661,i001663,i000947,i000521,i000342,i000207"
u013184,"i000481,i001069,i000909,i000695,i001952,i001663,i001240,i000661,i001922,i001455"
u013189,"i001069,i000481,i000909,i000947,i001952,i000342,i001663,i000521,i000661,i000646"
u013206,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i001922,i000947,i000342"
u013212,"i000481,i001296,i000947,i001069,i000909,i000521,i000342,i001952,i001663,i000661"
u013213,"i001069,i000481,i000947,i000909,i001952,i001663,i000521,i000342,i001038,i000661"
u013235,"i000481,i001952,i001069,i001663,i000909,i001240,i000695,i000661,i001445,i000554"
u013237,"i000481,i001069,i001952,i000521,i000909,i000661,i001663,i001038,i000947,i000342"
u013242,"i000481,i001952,i001069,i000909,i000661,i001663,i001038,i001455,i000207,i000521"
u013251,"i000481,i001069,i000909,i001478,i001952,i001663,i001038,i000521,i000207,i000646"
u013252,"i001069,i000481,i000909,i000947,i001952,i001663,i000207,i000342,i000521,i001038"
u013254,"i000324,i000555,i000110,i000909,i000481,i000898,i001455,i000327,i000554,i001710"
u013258,"i001952,i000481,i001069,i000909,i000324,i000158,i000661,i001455,i000555,i000521"
u013261,"i000481,i001069,i000909,i001663,i000554,i001952,i000695,i001455,i000646,i000521"
u013271,"i000695,i000058,i001049,i001688,i001584,i001240,i001462,i000401,i001922,i000554"
u013278,"i001663,i000481,i001952,i001069,i000909,i000646,i000661,i000521,i001478,i000342"
u013280,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000661,i000342,i000554"
u013284,"i000661,i001663,i001952,i000342,i000481,i000521,i001069,i000154,i001046,i001296"
u013292,"i001922,i000481,i001240,i000909,i000695,i001688,i000282,i001151,i001049,i001584"
u013293,"i001069,i000481,i001952,i000909,i001663,i000661,i001455,i001922,i000521,i001445"
u013299,"i000909,i000481,i001069,i000521,i001952,i000342,i000554,i001663,i000947,i000646"
u013300,"i000695,i000058,i001049,i001584,i001688,i001240,i001462,i001922,i000401,i000554"
u013301,"i000481,i001663,i001069,i000909,i001952,i000695,i000661,i001445,i001478,i001922"
u013304,"i001069,i000909,i000481,i000947,i000324,i001663,i000521,i001952,i000661,i000555"
u013317,"i001952,i000481,i000661,i001069,i000909,i001455,i001663,i001038,i000521,i000207"
u013326,"i000481,i001069,i000909,i001952,i001663,i000521,i000342,i000947,i000554,i000324"
u013328,"i000909,i001069,i000481,i001952,i000521,i000947,i001663,i000342,i000661,i001038"
u013330,"i001069,i000481,i000909,i001952,i001663,i000947,i000661,i000554,i000521,i000342"
u013350,"i000909,i001455,i001952,i001445,i000481,i000554,i001663,i001673,i001069,i000661"
u013352,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000554"
u013358,"i000481,i001069,i001952,i000909,i000661,i001663,i000521,i001038,i000947,i000646"
u013362,"i000481,i001069,i001952,i000909,i001663,i000661,i001455,i000695,i001445,i000554"
u013365,"i001619,i001922,i000282,i000661,i001151,i000695,i001682,i001952,i001049,i000481"
u013369,"i001151,i000282,i001515,i001026,i000360,i001922,i000317,i001682,i001320,i000909"
u013374,"i001069,i000481,i001952,i000909,i001663,i000947,i000661,i000521,i000554,i000646"
u013384,"i001069,i000481,i001952,i000909,i000661,i001663,i001922,i000554,i000947,i001455"
u013385,"i000481,i001069,i000909,i001952,i001663,i000947,i000521,i000554,i000661,i000646"
u013388,"i000481,i001069,i001952,i000661,i001663,i000521,i000909,i000342,i000947,i000554"
u013392,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i000521,i001455,i000554"
u013401,"i000481,i001952,i000909,i001069,i000521,i001663,i000661,i000342,i001922,i000554"
u013406,"i000909,i000481,i001069,i001663,i001478,i000695,i001952,i000521,i000661,i001240"
u013408,"i001069,i000481,i000909,i001952,i000661,i001663,i001455,i000947,i001038,i000521"
u013412,"i000324,i000110,i000555,i000909,i000898,i000481,i000327,i000521,i001952,i001922"
u013422,"i000555,i000481,i000324,i000909,i001069,i001952,i000521,i000661,i000342,i000110"
u013424,"i000481,i001069,i000909,i001952,i001663,i001455,i000554,i001445,i000661,i001922"
u013431,"i001069,i000947,i000481,i000570,i000909,i000521,i001663,i000342,i001952,i001267"
u013434,"i001240,i001191,i001922,i001049,i000695,i001949,i000554,i000058,i001663,i001584"
u013444,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000342,i000554,i000324"
u013446,"i000481,i001952,i001069,i000661,i001663,i000909,i000521,i000554,i000342,i000646"
u013448,"i000909,i001069,i000481,i001952,i000342,i001663,i000521,i000947,i000661,i001038"
u013451,"i001914,i001649,i000909,i001087,i001069,i000481,i001663,i000554,i000521,i001455"
u013463,"i001069,i000481,i001952,i000909,i000661,i000947,i001663,i000521,i000324,i001455"
u013466,"i000695,i001584,i001049,i001688,i000058,i001922,i001462,i001240,i001151,i001455"
u013467,"i001922,i001682,i002009,i001335,i001595,i000282,i000200,i000006,i001151,i001320"
u013473,"i001069,i000481,i000909,i000324,i001922,i001952,i000521,i000555,i000342,i000554"
u013487,"i001069,i000481,i000947,i000909,i001952,i001663,i000521,i000661,i001038,i001267"
u013489,"i001046,i001478,i000481,i001663,i001952,i001038,i002132,i000661,i000646,i001445"
u013498,"i001952,i000481,i001069,i001663,i000909,i000661,i001038,i001002,i000646,i002132"
u013508,"i000909,i001455,i001673,i000481,i001445,i001069,i001952,i000554,i000661,i001710"
u013509,"i001069,i000481,i001952,i000909,i001663,i000661,i001455,i000947,i000521,i000554"
u013511,"i001952,i000481,i001069,i000646,i000909,i001663,i000661,i000521,i000947,i001455"
u013513,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000324,i000342"
u013516,"i001663,i000481,i000661,i001952,i001069,i000646,i001038,i000909,i001478,i001046"
u013519,"i001455,i001673,i001952,i001445,i001710,i000661,i000481,i000554,i001069,i001914"
u013524,"i000909,i000481,i001069,i001952,i000521,i001663,i000661,i000947,i000342,i001038"
u013525,"i000481,i000342,i000521,i001069,i001952,i000909,i000947,i001663,i000661,i000646"
u013536,"i000110,i000324,i000555,i000909,i000481,i000327,i000898,i001952,i001069,i001914"
u013538,"i001069,i000481,i000909,i001952,i001663,i000947,i000661,i000521,i000554,i001455"
u013553,"i001069,i000481,i000909,i001952,i000521,i001753,i000947,i000661,i001445,i000342"
u013561,"i000342,i001922,i000481,i001952,i001663,i000661,i000521,i000909,i000554,i001914"
u013570,"i001069,i000481,i000909,i001952,i000661,i000521,i001663,i001753,i000342,i001445"
u013579,"i000909,i000324,i001069,i000481,i000555,i001952,i001922,i000342,i000898,i000521"
u013580,"i000481,i001069,i001952,i000909,i001455,i001673,i000661,i001663,i000521,i000947"
u013586,"i000481,i000342,i001069,i000909,i000521,i001952,i001663,i000947,i000661,i000646"
u013601,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000554,i000324"
u013606,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000554"
u013608,"i001069,i000481,i000909,i001952,i000554,i000947,i000521,i000342,i001663,i001143"
u013610,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000554"
u013618,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000342,i000554,i000661"
u013620,"i001069,i000481,i000909,i001952,i001663,i000324,i001455,i000554,i000661,i000947"
u013626,"i000481,i001069,i001952,i000909,i001922,i000661,i000521,i001663,i000554,i000342"
u013629,"i000909,i000481,i001069,i001952,i000207,i000521,i001038,i000342,i001753,i000324"
u013634,"i001069,i000481,i001952,i001663,i000909,i000521,i000661,i000554,i000342,i000947"
u013641,"i000661,i001952,i000481,i000342,i000521,i001663,i000646,i002063,i000909,i000248"
u013644,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000342,i000554"
u013649,"i001952,i000481,i001069,i000909,i000661,i001663,i001038,i001455,i001445,i000947"
u013652,"i000481,i000909,i001952,i001069,i001663,i001478,i000661,i001038,i000646,i000521"
u013653,"i001922,i001049,i000695,i002009,i001682,i001240,i001663,i000909,i000554,i000481"
u013664,"i001069,i000481,i000909,i001952,i001663,i000947,i000661,i001455,i000324,i000554"
u013671,"i001069,i000481,i000909,i001663,i001952,i000947,i001038,i002132,i000646,i000342"
u013675,"i000481,i001069,i001952,i000909,i001663,i000521,i000661,i000554,i001445,i000947"
u013692,"i000695,i001584,i000058,i001049,i001688,i001240,i001462,i000401,i001922,i001949"
u013708,"i001069,i000481,i001952,i000909,i000947,i000661,i000521,i001663,i001445,i001038"
u013711,"i000909,i000481,i000521,i001069,i001952,i000661,i000947,i000342,i001663,i001038"
u013720,"i001455,i001952,i000481,i001445,i000661,i001673,i001710,i000521,i000555,i000554"
u013727,"i000481,i001069,i000909,i001952,i000324,i000555,i000521,i000661,i001455,i001663"
u013736,"i000909,i000481,i001952,i000521,i001069,i000554,i001663,i001922,i000661,i000324"
u013739,"i001069,i000481,i001952,i000909,i001922,i001663,i000521,i000661,i000554,i000324"
u013742,"i001069,i000481,i000909,i000947,i001952,i001663,i000207,i000521,i000342,i000646"
u013745,"i000481,i001069,i000909,i001952,i000695,i001663,i001455,i000661,i000521,i001445"
u013747,"i000481,i001445,i001952,i001455,i000661,i000909,i001069,i001673,i001663,i000521"
u013751,"i001069,i000481,i000909,i001952,i001663,i000554,i001455,i000947,i000521,i001445"
u013752,"i001922,i001952,i000481,i001455,i000909,i001682,i000661,i002009,i001445,i001673"
u013754,"i000909,i001069,i000481,i001455,i000554,i001445,i001952,i000521,i001663,i000947"
u013755,"i000481,i000909,i000324,i000521,i001069,i000555,i001952,i000342,i001663,i001922"
u013756,"i000481,i001069,i000909,i001952,i001663,i000521,i000554,i000661,i000342,i000947"
u013761,"i000481,i001952,i001069,i001663,i000661,i000909,i000521,i001038,i000646,i000207"
u013763,"i000481,i000909,i000695,i001663,i000554,i001069,i001455,i001952,i001445,i001240"
u013766,"i001069,i000481,i000909,i001663,i001952,i000521,i000947,i000342,i000554,i000324"
u013768,"i000481,i001069,i001952,i000909,i001663,i000554,i000521,i000661,i000342,i000646"
u013771,"i000481,i000909,i001069,i001952,i000521,i001663,i001922,i000554,i000661,i000342"
u013773,"i000481,i001069,i001952,i001663,i000909,i000661,i000521,i000342,i000947,i000646"
u013776,"i001069,i000481,i000909,i001952,i001455,i000661,i001663,i001922,i000324,i000554"
u013779,"i001069,i000481,i001663,i001952,i000909,i000661,i001922,i000554,i001445,i000646"
u013780,"i000481,i000909,i001069,i001952,i000521,i000661,i001663,i000324,i000555,i000947"
u013785,"i001922,i001682,i001952,i000481,i000909,i001069,i000342,i000200,i000554,i000248"
u013788,"i000909,i001069,i000481,i000521,i000947,i001952,i001663,i000324,i000342,i001038"
u013791,"i000481,i000909,i001952,i001069,i000521,i000324,i000555,i001663,i000661,i000342"
u013794,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000342,i000324,i000661"
u013795,"i000481,i000909,i001069,i000324,i001952,i000555,i000521,i001922,i000661,i000342"
u013799,"i000481,i000521,i001952,i000661,i001663,i000342,i000248,i001445,i000646,i000909"
u013801,"i000481,i000909,i001952,i001445,i000661,i001663,i001478,i000695,i001069,i001455"
u013805,"i001952,i000481,i000661,i001663,i001069,i000248,i000909,i001445,i000554,i001455"
u013817,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000554,i000661,i001455"
u013818,"i001069,i000909,i000481,i001952,i001038,i000947,i001663,i000521,i000661,i000342"
u013819,"i000481,i001952,i001069,i000909,i001478,i001663,i000521,i000661,i001038,i000342"
u013823,"i000481,i001069,i001952,i000521,i001038,i000909,i000661,i001663,i000947,i000342"
u013825,"i001455,i001952,i001673,i000481,i001445,i001710,i000661,i001069,i000909,i000554"
u013827,"i001688,i000695,i001049,i000058,i001584,i001462,i001240,i000401,i001922,i000554"
u013829,"i000481,i001663,i001952,i001069,i000646,i000909,i000661,i000521,i001038,i000207"
u013830,"i000909,i000481,i001069,i000324,i001952,i001922,i000521,i000555,i001663,i000554"
u013833,"i001069,i000481,i001952,i001663,i000909,i000661,i000521,i000947,i000342,i000554"
u013841,"i000481,i001069,i001663,i000909,i001952,i000554,i001445,i001455,i001922,i000646"
u013865,"i000909,i001069,i000481,i001952,i001663,i000947,i000521,i000342,i000661,i000554"
u013868,"i000481,i000909,i001069,i001663,i001952,i001455,i001922,i000554,i001445,i001478"
u013872,"i000909,i000481,i001922,i000324,i000555,i000521,i001952,i000342,i000554,i001069"
u013873,"i000481,i001069,i000521,i000909,i001952,i000342,i000947,i001663,i000661,i000646"
u013878,"i000695,i001584,i001049,i001688,i000058,i001922,i001240,i001462,i001455,i000401"
u013909,"i001069,i000481,i000909,i001952,i001922,i001663,i000695,i001455,i000554,i000324"
u013911,"i000481,i001069,i001952,i000909,i001663,i000661,i001455,i001445,i000554,i000521"
u013919,"i000695,i000058,i001584,i001049,i001688,i001922,i001240,i000554,i001069,i001462"
u013926,"i001069,i000947,i000481,i000909,i000521,i001952,i000342,i001663,i000661,i001267"
u013928,"i000481,i000909,i001663,i001952,i001069,i001922,i001455,i000554,i001240,i000695"
u013929,"i000481,i001069,i000909,i001952,i000324,i000521,i001922,i000555,i001663,i000554"
u013934,"i000909,i000481,i000324,i001922,i001069,i000555,i000554,i000521,i001952,i001151"
u013936,"i000909,i000481,i000324,i000555,i001952,i000521,i000661,i001922,i001151,i001069"
u013949,"i001688,i001240,i000695,i001049,i000058,i001584,i001462,i001922,i000401,i000554"
u013956,"i001069,i000481,i000909,i000947,i001952,i001663,i000521,i001038,i000342,i001267"
u013960,"i001455,i001445,i001673,i001952,i000481,i001710,i001069,i000554,i000661,i001949"
u013964,"i000481,i000909,i001952,i000695,i001663,i001922,i001069,i001240,i001455,i001445"
u013965,"i001952,i000481,i001069,i000909,i000661,i001455,i001663,i000554,i001143,i001445"
u013974,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000342,i000324,i000554"
u013978,"i001069,i000481,i000909,i001952,i001663,i001455,i000661,i001673,i000695,i001922"
u013982,"i000481,i000909,i001952,i001663,i000695,i001069,i000554,i001922,i001445,i000661"
u013983,"i000909,i001069,i000481,i001952,i001663,i000661,i000324,i000947,i000521,i001455"
u013992,"i000324,i000110,i000555,i000909,i000898,i000327,i000481,i000877,i001922,i001516"
